ID,Data,Ramo,Edição,Tema,Tese,Precedentes,Referências,Site 1,Site 2,Site 3,Site 4,Site 5,Site 6,Site 7,Site 8,Site 9,Site 10,Site 11,Site 12,Site 13,Site 14,Site 15,Site 16,Site 17,Site 18,Site 19,Site 20,Site 21,Site 22
2) ProAfR no REsp 2121878/SP, Rel. Min. JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT), TERCEIRA SEÇÃO, DJe 22/08/2024;
3) AgRg no HC 815763/SP, Rel. Min. REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 15/05/2023;
4) AgRg no HC 781776/SP, Rel. Min. RIBEIRO DANTAS, QUINTA TURMA, DJe 19/10/2023;
5) AgRg no HC 812750/SP, Rel. Min. JOÃO BATISTA MOREIRA (DESEMBARGADOR CONVOCADO DO TRF1), QUINTA TURMA, DJe 27/10/2023;
6) AgRg no HC 759301/SP, Rel. Min. JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT), SEXTA TURMA, DJe 20/04/2023;
7) AgRg no HC 793046/SP, Rel. Min. ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJe 19/04/2023;",Vide Informativo de Jurisprudência N. 564,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015465""",,,,,,,,,,,,,,,,,,,,,
2861,29/11/2024,DIREITO PROCESSUAL PENAL,Edição n. 249,REMIÇÃO DA PENA III,"O fato de o estabelecimento prisional contar com oferta de trabalho e estudo não impede a remição da pena, também, pela leitura.","1) HC 349239/SP, Rel. Min. JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 14/10/2016;
2) HC 317679/SP, Rel. Min. ERICSON MARANHO (DESEMBARGADOR CONVOCADO DO TJ/SP), SEXTA TURMA, DJe 02/02/2016;
3) HC 353689/SP, Rel. Min. FELIX FISCHER, QUINTA TURMA, DJe 01/08/2016;
4) HC 527446/SP, Rel. Min. LEOPOLDO DE ARRUDA RAPOSO (DESEMBARGADOR CONVOCADO DO TJ/PE), QUINTA TURMA, DJe 20/11/2019;",Vide Informativo de Jurisprudência N. 587,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015984""",,,,,,,,,,,,,,,,,,,,,
2862,29/11/2024,DIREITO PROCESSUAL PENAL,Edição n. 249,REMIÇÃO DA PENA III,O reeducando tem direito à remição de sua pena pela atividade musical realizada em coral.,"1) REsp 1666637/ES, Rel. Min. SEBASTIÃO REIS JÚNIOR, SEXTA TURMA, DJe 09/10/2017;
2) REsp 1692002/ES (decisão monocrática), Rel. Min. RIBEIRO DANTAS, Quinta Turma, publicado em 14/12/2017;",Vide Informativo de Jurisprudência N. 613,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016469""",,,,,,,,,,,,,,,,,,,,,
2863,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 249,REMIÇÃO DA PENA III,"O reconhecimento de falta grave no curso da execução penal justifica a perda de até 1/3 do total de dias trabalhados pelo apenado até a data do ato de indisciplina carcerária, ainda que não haja declaração judicial da remição. Art. 127 da Lei de Execução Penal.","1) REsp 1672643/RS, Rel. Min. ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 09/10/2017;
2) HC 286791/RS, Rel. Min. MOURA RIBEIRO, QUINTA TURMA, DJe 06/06/2014;
3) AgRg no HC 630013/SP, Rel. Min. RIBEIRO DANTAS, QUINTA TURMA, DJe 13/12/2021;
4) REsp 1517936/RS, Rel. Min. MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 23/10/2015 Jurisprudência em Teses As teses apresentadas foram elaboradas após pesquisa na base de dados de Jurisprudência do STJ;",,,,,,,,,,,,,,,,,,,,,,,
2864,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,"O interrogatório, como meio de defesa, assegura ao acusado a prerrogativa de responder a todas, nenhuma ou algumas perguntas, com base na garantia constitucional de não autoincriminação, assegurada pelo princípio do nemo tenetur se detegere. Art. 186 do CPP.","1) AgRg no AREsp 2786137/SP, Rel. Min. ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJEN 25/03/2025;
2) AgRg no AREsp 2400257/MG, Rel. Min. MESSOD AZULAY NETO, QUINTA TURMA, DJe 28/11/2023;
3) AgRg no HC 833704/SC, Rel. Min. REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 14/08/2023;
4) AgRg no HC 738493/AL, Rel. Min. RIBEIRO DANTAS, QUINTA TURMA, DJe 24/10/2022;
5) HC 703978/SC, Rel. Min. OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO), SEXTA TURMA, DJe 07/04/2022;
6) AgRg no HC 549109/PR, Rel. Min. JORGE MUSSI, QUINTA TURMA, DJe 19/12/2019;",Vide Informativo de Jurisprudência N. 732,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""018962""",,,,,,,,,,,,,,,,,,,,,
2865,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,"O interrogatório é um especial instrumento de autodefesa, não apenas meio de prova, e compete à defesa definir a melhor estratégia.","1) AgRg no AREsp 2400257/MG, Rel. Min. MESSOD AZULAY NETO, QUINTA TURMA, DJe 28/11/2023;
2) AgRg no HC 833704/SC, Rel. Min. REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 14/08/2023;
3) AgRg no HC 733051/MG, Rel. Min. ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJe 30/08/2022;
4) REsp 1825622/SP, Rel. Min. ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 28/10/2020;",,,,,,,,,,,,,,,,,,,,,,,
2866,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,O fato de o réu mentir em interrogatório judicial e imputar prática criminosa a terceiro não autoriza a majoração da pena base. Art. 138 do CP.,"1) HC 834126/RS, Rel. Min. ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 13/09/2023;",Vide Informativo de Jurisprudência N. 789,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""020244""",,,,,,,,,,,,,,,,,,,,,
2867,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,"O interrogatório do réu é o último ato da instrução criminal. A inversão da ordem prevista no art. 400 do CPP tangencia somente à oitiva das testemunhas e não ao interrogatório. O eventual reconhecimento da nulidade se sujeita à preclusão, na forma do art. 571, I e II, do CPP, e à demonstração do prejuízo para o réu (Tese julgada pelo rito do art. 1.036 do CPC/2015 - Tema n. 1114).","1) REsp 2075777/TO, Rel. Min. DANIELA TEIXEIRA, QUINTA TURMA, DJEN 05/03/2025;
2) AgRg no AREsp 2756522/ES, Rel. Min. REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJEN 23/12/2024;
3) AgRg no HC 913501/SP, Rel. Min. RIBEIRO DANTAS, QUINTA TURMA, DJe 18/11/2024;
4) AgRg no REsp 1986733/PA, Rel. Min. SEBASTIÃO REIS JÚNIOR, SEXTA TURMA, DJe 11/10/2024;
5) AgRg no AREsp 2403204/SP, Rel. Min. OG FERNANDES, SEXTA TURMA, DJe 03/10/2024;
6) AgRg no REsp 1627303/PE, Rel. Min. ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJe 25/09/2024;","Vide Informativo de Jurisprudência N. 787, Vide Repetitivos Organizados por Assunto","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""020215""","https://scon.stj.jus.br/SCON/recrep/toc.jsp?livre=@docn=""000008616""#TEMA1",,,,,,,,,,,,,,,,,,,,
2868,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,"É ilegal o encerrar o interrogatório sem oportunizar à defesa a realização de perguntas, ainda que o acusado se negue a responder aos questionamentos do juiz.","1) AgRg no AREsp 2400257/MG, Rel. Min. MESSOD AZULAY NETO, QUINTA TURMA, DJe 28/11/2023;
2) AgRg no HC 833704/SC, Rel. Min. REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 14/08/2023;
3) HC 703978/SC, Rel. Min. OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO), SEXTA TURMA, DJe 07/04/2022;
4) RHC 187129/ES (decisão monocrática), Rel. Min. SEBASTIÃO REIS JÚNIOR, Sexta Turma, publicado em 26/09/2023;
5) HC 824688/DF (decisão monocrática), Rel. Min. REYNALDO SOARES DA FONSECA, Quinta Turma, publicado em 28/07/2023;
6) HC 688748/SC (decisão monocrática), Rel. Min. JOEL ILAN PACIORNIK, Quinta Turma, publicado em 27/08/2021;",Vide Informativo de Jurisprudência N. 732,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""018962""",,,,,,,,,,,,,,,,,,,,,
2869,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,"A condução firme e até incisiva do magistrado durante o interrogatório no Tribunal do Júri não configura, necessariamente, violação à imparcialidade ou influência indevida sobre os jurados.","1) HC 410161/PR, Rel. Min. MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 27/04/2018;",Vide Informativos de Jurisprudência N. 777 e 625,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""019982""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016666""",,,,,,,,,,,,,,,,,,,,
2870,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,"No julgamento perante o Conselho de Sentença, é possível o interrogatório por sistema integrado de videoconferência quando o acusado é classificado como de altíssima periculosidade, situação em que não se configura constrangimento ilegal por cerceamento do direito de presença física.","1) AgRg no HC 822130/MT, Rel. Min. ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 28/06/2023;
2) HC 445864/RJ, Rel. Min. SEBASTIÃO REIS JÚNIOR, SEXTA TURMA, DJe 13/06/2018;
3) RHC 83318/RJ, Rel. Min. RIBEIRO DANTAS, QUINTA TURMA, DJe 01/08/2017;
4) RHC 80358/RJ, Rel. Min. FELIX FISCHER, QUINTA TURMA, DJe 22/03/2017;
5) AREsp 1295942/RJ (decisão monocrática), Rel. Min. ANTONIO SALDANHA PALHEIRO, Sexta Turma, publicado em 14/11/2024;",,,,,,,,,,,,,,,,,,,,,,,
2871,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,O réu foragido não tem o direito de participar do interrogatório por videoconferência quando a audiência de instrução for realizada presencialmente.,"1) AgRg no HC 991660/SP, Rel. Min. MESSOD AZULAY NETO, QUINTA TURMA, DJEN 19/05/2025;
2) HC 976451/SP, Rel. Min. SEBASTIÃO REIS JÚNIOR, SEXTA TURMA, DJEN 15/04/2025;
3) AgRg no AREsp 2803916/SC, Rel. Min. RIBEIRO DANTAS, QUINTA TURMA, DJEN 18/03/2025;
4) AgRg no HC 867378/SP, Rel. Min. JOEL ILAN PACIORNIK, QUINTA TURMA, DJe 18/09/2024;
5) AgRg no HC 911661/SP, Rel. Min. ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 28/06/2024;
6) AgRg no HC 838136/SP, Rel. Min. TEODORO SILVA SANTOS, SEXTA TURMA, DJe 05/03/2024;",Vide Informativo de Jurisprudência N. 4 - Edição Especial,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""018797""",,,,,,,,,,,,,,,,,,,,,
2872,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,"A realização do interrogatório por meio de carta precatória não viola o princípio da identidade física do juiz. Art. 399, § 2º, do CPP.","1) AgRg no HC 543476/PR, Rel. Min. ANTONIO SALDANHA PALHEIRO, SEXTA TURMA, DJe 04/04/2022;
2) AgRg no AREsp 746463/SP, Rel. Min. RIBEIRO DANTAS, QUINTA TURMA, DJe 29/06/2021;
3) HC 474360/RJ, Rel. Min. REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 19/12/2018;
4) HC 432508/SP, Rel. Min. MARIA THEREZA DE ASSIS MOURA, SEXTA TURMA, DJe 05/04/2018;
5) CC 204355/SP (decisão monocrática), Rel. Min. JOEL ILAN PACIORNIK, Terceira Seção, publicado em 03/06/2024;",,,,,,,,,,,,,,,,,,,,,,,
2873,30/05/2025,DIREITO PROCESSUAL PENAL,Edição n. 260,INTERROGATÓRIO,"É legítima a participação da defesa dos corréus nos interrogatórios de outros réus, em atenção ao princípio do contraditório.","1) RHC 139253/MG, Rel. Min. RIBEIRO DANTAS, QUINTA TURMA, DJe 20/09/2021;
2) HC 447883/SP, Rel. Min. LAURITA VAZ, SEXTA TURMA, DJe 03/06/2019;
3) HC 480154/DF, Rel. Min. REYNALDO SOARES DA FONSECA, QUINTA TURMA, DJe 01/03/2019;
4) AgRg no AREsp 595464/RJ, Rel. Min. JORGE MUSSI, QUINTA TURMA, DJe 10/11/2015;
5) RHC 167077/GO (decisão monocrática), Rel. Min. DANIELA TEIXEIRA, Quinta Turma, publicado em 01/03/2024;",Vide Informativo de Jurisprudência N. 503,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013463""",,,,,,,,,,,,,,,,,,,,,
2874,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS","Os serviços de registros públicos, cartorários e notariais não têm personalidade jurídica, de modo que o titular do cartório à época dos fatos é o responsável pelos atos decorrentes da atividade desempenhada.","1) AgInt nos EDcl no AREsp 1858938/SE, Rel. Ministro GURGEL DE FARIA, PRIMEIRA TURMA, DJe 01/07/2022;
2) AgInt no AREsp 1525479/SP, Rel. Ministro MANOEL ERHARDT (DESEMBARGADOR CONVOCADO DO TRF5), PRIMEIRA TURMA, DJe 01/06/2022;
3) AgInt no AREsp 1212432/SP, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, DJe 04/06/2020;
4) REsp 1340805/PE, Rel. Ministro PAULO DE TARSO SANSEVERINO, TERCEIRA TURMA, DJe 10/06/2019;
5) AgInt no REsp 1388200/SP, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 29/04/2019;
6) AgInt no AgInt no AREsp 1141894/SP, Rel. Ministro FRANCISCO FALCÃO, SEGUNDA TURMA, DJe 21/11/2018;",Vide Informativo de Jurisprudência N. 448,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""011784""",,,,,,,,,,,,,,,,,,,,,
2875,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS","O substituto do titular de serventia extrajudicial não possui direito adquirido à efetivação na titularidade de cartório se a vacância do cargo ocorreu após a vigência da Constituição Federal de 1988, que passou a exigir a realização de concurso público para o ingresso na atividade notarial e de registro.","1) AgInt no AREsp 1118536/RS, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, DJe 26/03/2019;
2) AgRg no RMS 044635/PR, Rel. Ministra ASSUSETE MAGALHÃES, SEGUNDA TURMA, DJe 14/03/2016;
3) RMS 65176/PR (decisão monocrática), Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, publicado em 16/04/2021;
4) RMS 59808/RS (decisão monocrática), Rel. Ministro FRANCISCO FALCÃO, SEGUNDA TURMA, publicado em 02/04/2020;
5) REsp 1681338/RS (decisão monocrática), Rel. Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, publicado em 03/10/2019;
6) RE nos EDcl no AgInt no RMS 33312 (decisão monocrática), Rel. Ministro HUMBERTO MARTINS, VICE-PRESIDÊNCIA, publicado em 07/08/2017;",,,,,,,,,,,,,,,,,,,,,,,
2876,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS","O procedimento de dúvida registral possui natureza administrativa, de modo que é inviável a impugnação por meio de recurso especial.","1) AgInt na Pet 15738/TO, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 12/05/2023;
2) AgInt no AREsp 2217661/RS, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 11/04/2023;
3) REsp 1748497/SC, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 04/04/2019;
4) AgInt nos EREsp 1570655/GO, Rel. Ministro MOURA RIBEIRO, SEGUNDA SEÇÃO, DJe 18/06/2018;
5) AREsp 1336127/PR (decisão monocrática), Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, publicado em 29/08/2023;
6) REsp 2010459/DF (decisão monocrática), Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, publicado em 19/05/2023;",Vide Informativos de Jurisprudência N. 582 e 595,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015887""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016154""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006390""#TEMA7",,,,,,,,,,,,,,,,,,,
2877,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS",Não se aplica à prestação de serviços de registros públicos cartorários e notariais o regime especial de alíquota fixa do ISS previsto no § 1º do art. 9º do DL n. 406/1968.,"1) AgInt no AREsp 1509194/SP, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 18/05/2020;
2) AgInt no RE no AgInt no AREsp 930703/SP, Rel. Ministra LAURITA VAZ, CORTE ESPECIAL, DJe 27/11/2017;
3) AgInt no AREsp 1012420/SP, Rel. Ministro GURGEL DE FARIA, PRIMEIRA TURMA, DJe 24/11/2017;
4) AgRg no AREsp 164890/RS, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, DJe 08/05/2017;
5) AgInt no REsp 1630011/RJ, Rel. Ministra REGINA HELENA COSTA, PRIMEIRA TURMA, DJe 30/03/2017;
6) REsp 1741108/CE (decisão monocrática), Rel. Ministro MAURO CAMPBELL MARQUES, SEGUNDA TURMA, publicado em 18/06/2018;",Vide Informativo de Jurisprudência N. 514,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013936""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000004901""#TEMA14",,,,,,,,,,,,,,,,,,,,
2878,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS","É possível a retificação do registro do nome civil, seja para obter o direito à dupla nacionalidade, seja em decorrência do reconhecimento do direito, desde que não haja prejuízo a terceiros. Redação anterior: É possível a retificação do registro do nome civil em decorrência do direito à dupla nacionalidade, desde que não haja prejuízo a terceiros.","1) REsp 1310088/MG, Rel. Ministro JOÃO OTÁVIO DE NORONHA, Rel. p/ Acórdão Ministro PAULO DE TARSO SANSEVERINO, TERCEIRA TURMA, DJe 19/08/2016;
2) REsp 1412260/SP, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 22/05/2014;
3) REsp 1138103/PR, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 29/09/2011;
4) HDE 7517/EX (decisão monocrática), Rel. Ministra MARIA THEREZA DE ASSIS MOURA, PRESIDÊNCIA, publicado em 02/06/2023;",Vide Informativo de Jurisprudência N. 588,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015995""",,,,,,,,,,,,,,,,,,,,,
2879,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS","A alteração do nome no assentamento do registro civil é admitida em caráter excepcional e deve ser motivada nos casos em que se constatar equívoco capaz de provocar conflito, insegurança ou violação ao princípio da veracidade.","1) REsp 2005058/PR, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 21/10/2022;
2) REsp 1962674/MG, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 31/05/2022;
3) REsp 1731091/SC, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 17/02/2022;
4) REsp 1729402/SP, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 01/02/2022;
5) AgInt na HDE 3471/EX, Rel. Ministro HUMBERTO MARTINS, CORTE ESPECIAL, DJe 27/05/2021;
6) REsp 1514382/DF, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 27/10/2020;",Vide Informativo de Jurisprudência N. 513,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013922""",,,,,,,,,,,,,,,,,,,,,
2880,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS",A pessoa transgênero tem direito fundamental subjetivo à alteração de seu prenome e de sua classificação de gênero no registro civil independentemente da realização de cirurgia de transgenitalização. Redação anterior: As pessoas que passarem por procedimento de redesignação sexual têm direito a alteração do prenome e do gênero no registro civil de nascimento.,"1) REsp 1860649/SP, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 18/05/2020;
2) REsp 1561933/RJ, Rel. Ministro PAULO DE TARSO SANSEVERINO, TERCEIRA TURMA, DJe 23/04/2018;
3) REsp 1626739/RS, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 01/08/2017;","Vide Informativo de Jurisprudência N. 608, Vide Repercussão Geral - Tema 761","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016373""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000007810""#TEMA8","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000006621""#TEMA6",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=761,,,,,,,,,,,,,,,,,,
2881,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS","O registro do contrato de alienação fiduciária em garantia em cartório de títulos e documentos e a anotação do gravame no órgão de trânsito não são requisitos de validade do negócio jurídico, pois sua função é apenas torná-lo eficaz perante terceiros.","1) REsp 1190372/DF, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 27/10/2015;
2) REsp 2079395/MG (decisão monocrática), Rel. Ministro MARCO BUZZI, QUARTA TURMA, publicado em 03/07/2023;
3) REsp 2041373/CE (decisão monocrática), Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, publicado em 27/03/2023;
4) REsp 1975188/DF (decisão monocrática), Rel. Ministro MOURA RIBEIRO, TERCEIRA TURMA, publicado em 25/03/2022;
5) AREsp 1951986/RS (decisão monocrática), Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, publicado em 22/11/2021;
6) REsp 1961193/BA (decisão monocrática), Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, publicado em 26/10/2021;",Vide Informativo de Jurisprudência N. 350,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""008411""",,,,,,,,,,,,,,,,,,,,,
2882,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS",A vaga de garagem que possui matrícula própria no registro de imóveis não constitui bem de família para efeito de penhora (Súmula n. 449/STJ).,"1) AgInt no AREsp 2170905/SP, Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, DJe 20/03/2023;
2) REsp 2042697/SC, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 10/02/2023;
3) AgInt no AREsp 1912039/RS, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 31/03/2022;
4) AgInt no AREsp 1676370/SP, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 28/08/2020;
5) AgInt no AREsp 1329264/SP, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 03/03/2020;
6) AgInt no AREsp 1259988/SP, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 02/05/2019;",,,,,,,,,,,,,,,,,,,,,,,
2883,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS","As restrições e obrigações constantes no contrato-padrão de loteamentos imobiliários se incorporam ao registro e vinculam os posteriores adquirentes, porquanto dotadas da publicidade inerente aos registros públicos.","1) AgInt no REsp 2076328/SP, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 06/09/2023;
2) AgInt no TP 4199/SP, Rel. Ministro HUMBERTO MARTINS, TERCEIRA TURMA, DJe 24/08/2023;
3) AgInt nos EDcl no REsp 2008732/SP, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 24/05/2023;
4) AgInt no REsp 1998336/MG, Rel. Ministro JOÃO OTÁVIO DE NORONHA, QUARTA TURMA, DJe 26/04/2023;
5) RE no AgInt no AREsp 556344/SP, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 14/04/2023;
6) AgInt no REsp 1923444/SP, Rel. Ministro MOURA RIBEIRO, TERCEIRA TURMA, DJe 17/08/2022;","Vide Informativo de Jurisprudência N. 702, Vide Repercussão Geral - Tema 492","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""018236""",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=492,,,,,,,,,,,,,,,,,,,,
2884,03/05/2017,DIREITO REGISTRAL,Edição n. 80,"REGISTROS PÚBLICOS, CARTORÁRIOS E NOTARIAIS",Os registros de propriedade particular de imóveis situados em terrenos de marinha não são oponíveis à União (Súmula n. 496/ STJ) (Tese julgada sob o rito do art. 543-C do CPC/73 - TEMA 419).,"1) AgInt no AREsp 1742368/SP, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 14/11/2022;
2) REsp 1393722/SC, Rel. Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 30/06/2021;
3) AgInt nos EDcl no REsp 1239690/PR, Rel. Ministra REGINA HELENA COSTA, PRIMEIRA TURMA, DJe 27/08/2020;
4) AgInt no REsp 1512699/ES, Rel. Ministro HUMBERTO MARTINS, SEGUNDA TURMA, DJe 08/06/2016;
5) REsp 1372279/RJ, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 20/05/2016;
