"ID","Origem"
"15594","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\A constitucionalização do direito e suas repercussões no âmbito administrativo.pdf"
"15595","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\A Lei de Introdução às normas do direito brasileiro e sua renovação.pdf"
"15596","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\As crises da noção de interesse público e o Direito Administrativo.pdf"
"15597","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Ato administrativo - origem, concepções, abrangência.pdf"
"15598","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Ato administrativo e procedimento administrativo.pdf"
"15599","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Atuais rumos do processo administrativo.pdf"
"15600","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\BARROSO, Luis Roberto - Neoconstitucionalismo e a constitucionalização do direito.pdf"
"15601","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Comentários gerais ao dispositivo art. 23 da LINDB.pdf"
"15602","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Concepções e funções do processo administrativo.pdf"
"15603","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Interesses públicos e interesses privados.pdf"
"15604","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\José María Rodríguez de Santiago.docx"
"15605","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\O princípio da non reformatio in pejus e o controle de legalidade no processo administrativo.pdf"
"15606","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Processo administrativo eletrônico.pdf"
"15607","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Processo administrativo em evolução.pdf"
"15608","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Relatório de atividade didática.docx"
"15609","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\SANTIAGO, José Maía Rodriguez de - La ponderación de bienes e intereses en el derecho administrativo.pdf"
"15610","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\Agenda da defesa.pdf"
"15611","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\CHIARAMONTE, Maurício Augusto - Judicialização das eleições_perfil dos casos de abuso de poder no TSE.pdf"
"15612","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\Homologação de defesa.pdf"
"15613","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\Relatório de defesa.pdf"
"15614","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\SEI (no TSE)\Diploma.pdf"
"15615","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\SEI (no TSE)\Histórico.pdf"
"15616","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Certificado - Maurício Augusto Chiaramonte Vieira.pdf"
"15617","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Como começar o trabalho (L1 - Gov. Eleitoral).pptx"
"15618","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Escopo.docx"
"15619","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Materiais de aula.zip"
"15620","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Mozaffar and Schedler 2002_tradução.pdf"
"15621","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\plano de trabalho.xlsx"
"15622","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\sondagem subgrupos linha 1 (respostas).xlsx"
"15623","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932.docx"
"15624","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932.pdf"
"15625","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933.docx"
"15626","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933.pdf"
"15627","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934.docx"
"15628","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934.pdf"
"15629","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935.docx"
"15630","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935.pdf"
"15631","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936 (1).xlsx"
"15632","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936.docx"
"15633","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936.pdf"
"15634","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936.xlsx"
"15635","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937.docx"
"15636","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937.pdf"
"15637","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Assuntos - 1932.docx"
"15638","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Assuntos - 1932.pdf"
"15639","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Atas TSJE - Transc IA - 1932-1937.zip"
"15640","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco 1932-1933-1934 (com gráficos).xlsx"
"15641","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco 1932-1933-1934 - atualizado em 20.7.2024.xlsx"
"15642","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco 1932-1933-1934.xlsx"
"15643","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco à STI (05_06_2025).xlsx"
"15644","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco à STI (atualizado).xlsx"
"15645","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Curso - pesquisa de jurisprudência.pdf"
"15646","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\e-mail Cléber.pdf"
"15647","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\e-mail Rogério Arantes.pdf"
"15648","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Manual - pesquisa de jurisprudência.pdf"
"15649","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Metodologia da pesquisa.docx"
"15650","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Orientações Paolo Ricci.txt"
"15651","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Primórdios da Justiça Eleitoral entre 1930-1937 primeiros achados.docx"
"15652","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Primórdios da Justiça Eleitoral entre 1930-1937 primeiros achados.pdf"
"15653","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Projeto Boletins Eleitorais.pptx"
"15654","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Prompt.txt"
"15655","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Relatores.docx"
"15656","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Reunião de maio 2024.docx"
"15657","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\RICCI, Paolo - O autoritarismo eleitoral dos anos 30 e o CE de 1932.pdf"
"15658","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Tabela SJUR.pdf"
"15659","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Terra Incógnita - mapeando a atuação da JE - primeiros passos.pdf"
"15660","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - agosto.docx"
"15661","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - dezembro.docx"
"15662","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - julho.docx"
"15663","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - novembro.docx"
"15664","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - outubro.docx"
"15665","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - setembro.docx"
"15666","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - abril.docx"
"15667","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - agosto.docx"
"15668","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - dezembro.docx"
"15669","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - fevereiro.docx"
"15670","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - janeiro.docx"
"15671","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - julho.docx"
"15672","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - junho.docx"
"15673","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - maio.docx"
"15674","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - março.docx"
"15675","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - novembro.docx"
"15676","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - outubro.docx"
"15677","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - setembro.docx"
"15678","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - abril.docx"
"15679","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - agosto.docx"
"15680","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - dezembro.docx"
"15681","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - fevereiro.docx"
"15682","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - janeiro.docx"
"15683","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - julho.docx"
"15684","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - junho.docx"
"15685","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - maio.docx"
"15686","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - março.docx"
"15687","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - novembro.docx"
"15688","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - outubro.docx"
"15689","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - setembro.docx"
"15690","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - abril.docx"
"15691","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - agosto.docx"
"15692","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - dezembro.docx"
"15693","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - janeiro e fevereiro.docx"
"15694","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - julho.docx"
"15695","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - junho.docx"
"15696","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - maio.docx"
"15697","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - março.docx"
"15698","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - novembro.docx"
"15699","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - outubro.docx"
"15700","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - setembro.docx"
"15701","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - abril.docx"
"15702","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - agosto.docx"
"15703","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - dezembro.docx"
"15704","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - fevereiro.docx"
"15705","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - janeiro.docx"
"15706","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - julho.docx"
"15707","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - junho.docx"
"15708","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - maio.docx"
"15709","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - março.docx"
"15710","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - novembro.docx"
"15711","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - outubro.docx"
"15712","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - setembro.docx"
"15713","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - abril.docx"
"15714","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - agosto.docx"
"15715","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - fevereiro.docx"
"15716","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - janeiro.docx"
"15717","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - julho.docx"
"15718","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - junho.docx"
"15719","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - maio.docx"
"15720","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - março.docx"
"15721","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - outubro.docx"
"15722","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - setembro.docx"
"15723","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Casal Bértoa and Enyedi 2021 (Cap. 2).docx"
"15724","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Casal Bértoa and Enyedi 2021 (Cap. 2).pdf"
"15725","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Casal Bértoa and Enyedi 2021.pdf"
"15726","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Dupont et al 2022.docx"
"15727","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Dupont et al 2022.pdf"
"15728","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Mahoney and Thelen 2010 (Cap. 1).docx"
"15729","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Mahoney and Thelen 2010 (Cap. 1).pdf"
"15730","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Mahoney and Thelen 2010.pdf"
"15731","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\measuring-electoral-integrity-around-the-world-a-new-dataset.docx"
"15732","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\measuring-electoral-integrity-around-the-world-a-new-dataset.pdf"
"15733","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Norris 2020.docx"
"15734","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Norris 2020.pdf"
"15735","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Adjudicação.zip"
"15736","C:\Users\mauri\HD_Mau\OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Eisenstadt 2002.pdf"
