"ID","Path","Pasta","Nome","Ext"
"4187","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 5 - Melancolia e racismo - sobre lutas e apagamentos.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL","Semana 5 - Melancolia e racismo - sobre lutas e apagamentos.docx",".docx"
"4188","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\ENAM\ENAM 1\Edital.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\ENAM\ENAM 1","Edital.pdf",".pdf"
"4189","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\MARIA PIA GUERRA\HILBINK, Lisa. Agents of Anti-Politics- Courts in Pinochet’s Chile.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\MARIA PIA GUERRA","HILBINK, Lisa. Agents of Anti-Politics- Courts in Pinochet’s Chile.pdf",".pdf"
"4190","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\INTERVENÇÃO\assistência.txt","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\INTERVENÇÃO","assistência.txt",".txt"
"4191","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(1) Aula de 25.08.2020\Relatório - aula de 25.08.2020.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(1) Aula de 25.08.2020","Relatório - aula de 25.08.2020.pdf",".pdf"
"4192","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\PONTOS (comentados) - MAXAI.docx","06 - Estudos, concursos e leitura\1_CONCURSOS\MPF","PONTOS (comentados) - MAXAI.docx",".docx"
"4193","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\STs\PROPOSIÇÕES\2026_6340_20 - PL 7684_2017 - Loterias, prevenção à lavagem de dinheiro e intermediação - ACRÉSCIMOS D. PENAL.docx","05 - Jurídico e trabalho\CONLE\STs\PROPOSIÇÕES","2026_6340_20 - PL 7684_2017 - Loterias, prevenção à lavagem de dinheiro e intermediação - ACRÉSCIMOS D. PENAL.docx",".docx"
"4194","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF5\STJ\2025-STJ 836.txt","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF5\STJ","2025-STJ 836.txt",".txt"
"4195","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\José Murilo de Carvalho\CARVALHO, José Murilo - As forças armadas na primeira República - o poder desestabilizador.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\José Murilo de Carvalho","CARVALHO, José Murilo - As forças armadas na primeira República - o poder desestabilizador.pdf",".pdf"
"4196","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\(Vídeo) - Nos tempos de Moysés Viana.txt","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE","(Vídeo) - Nos tempos de Moysés Viana.txt",".txt"
"4197","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\CRUZE\IPVA e Licenciamento\DPVAT 2019.pdf","08 - Veículos\CRUZE\IPVA e Licenciamento","DPVAT 2019.pdf",".pdf"
"4198","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\BNDES\Edital_estruturado (2).pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\BNDES","Edital_estruturado (2).pdf",".pdf"
"4199","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\CASTRO, Alexander - Max Weber e história do direito - Fundamentos empíricos e historiográficos da soc. jur. Weberiana.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio","CASTRO, Alexander - Max Weber e história do direito - Fundamentos empíricos e historiográficos da soc. jur. Weberiana.pdf",".pdf"
"4200","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\APTO 216 NORTE\Pgmto (19).pdf","04 - Imóveis\APTO 216 NORTE","Pgmto (19).pdf",".pdf"
"4201","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Dívida Pública\Lidos\Lei Fiscal Atacada - o Globo - 2013-11-04.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Dívida Pública\Lidos","Lei Fiscal Atacada - o Globo - 2013-11-04.pdf",".pdf"
"4202","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\NFe e outros\05 - Saúde\Consultas obstétricas (pré-natal 2026)\2026-01-12 - NFSe 7545 - Consulta obstétrica (Ana Carolina).pdf","03 - Financeiro\NFe e outros\05 - Saúde\Consultas obstétricas (pré-natal 2026)","2026-01-12 - NFSe 7545 - Consulta obstétrica (Ana Carolina).pdf",".pdf"
"4203","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\CAROL\Legado\OUT_2023.docx","03 - Financeiro\CONTAS\CAROL\Legado","OUT_2023.docx",".docx"
"4204","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\EDITAL\Relacao_Candidatos_Inscritos.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\EDITAL","Relacao_Candidatos_Inscritos.pdf",".pdf"
"4205","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Memorando Eleitral - aÃ§Ãµes afirmativas.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020","Memorando Eleitral - aÃ§Ãµes afirmativas.pdf",".pdf"
"4206","C:\Users\mauri\OneDrive\Documentos\09 - Família, religião e mensagens\MENSAGENS\Versículos de casamento.txt","09 - Família, religião e mensagens\MENSAGENS","Versículos de casamento.txt",".txt"
"4207","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\CANELA Jr., Osvaldo - O controle jurisdiconal do processo político no Brasil.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES","CANELA Jr., Osvaldo - O controle jurisdiconal do processo político no Brasil.pdf",".pdf"
"4208","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Recursos no Processo Penal.docx","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6","Recursos no Processo Penal.docx",".docx"
"4209","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\MARIA PIA GUERRA\História das instituições.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\MARIA PIA GUERRA","História das instituições.pdf",".pdf"
"4210","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\APTO 216 NORTE\Boleto (33).pdf","04 - Imóveis\APTO 216 NORTE","Boleto (33).pdf",".pdf"
"4211","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\MATHEUS\JAN_2026.docx","03 - Financeiro\CONTAS\MATHEUS","JAN_2026.docx",".docx"
"4212","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 4 - Melancolia e ideologias - sobre esquerdas e direitas.pdf","06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL","Semana 4 - Melancolia e ideologias - sobre esquerdas e direitas.pdf",".pdf"
"4213","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF1\espelho_prova (9).pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF1","espelho_prova (9).pdf",".pdf"
"4214","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Joaquim Francisco de Assis Brasil\PORTO, Walter Costa - Assis Brasil.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Joaquim Francisco de Assis Brasil","PORTO, Walter Costa - Assis Brasil.pdf",".pdf"
"4215","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Certificados\Grupo 2 - Em ser\INCLUSOS\Certificado 6.pdf","05 - Jurídico e trabalho\TSE\Certificados\Grupo 2 - Em ser\INCLUSOS","Certificado 6.pdf",".pdf"
"4216","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\VOTO IMPRESSO\Manifestação AGU - voto impresso.pdf","05 - Jurídico e trabalho\TSE\VOTO IMPRESSO","Manifestação AGU - voto impresso.pdf",".pdf"
"4217","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\ENUNCIADOS CCR comentados\Enunciados da 2ª CCR comentados.docx","06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\ENUNCIADOS CCR comentados","Enunciados da 2ª CCR comentados.docx",".docx"
"4218","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\Textos do Prof. Airton Seelaender\SEELAENDER, Airton Cerqueira - A doutrina das leis fundamentais.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\Textos do Prof. Airton Seelaender","SEELAENDER, Airton Cerqueira - A doutrina das leis fundamentais.pdf",".pdf"
"4219","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\APTO 216 NORTE\IPTU 2017\Boleto 2ª Via de IPTU atrasado de OUT2017.pdf","04 - Imóveis\APTO 216 NORTE\IPTU 2017","Boleto 2ª Via de IPTU atrasado de OUT2017.pdf",".pdf"
"4220","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\DISSERTAÇÃO\DEPÓSITO\Termo de autorização.pdf","06 - Estudos, concursos e leitura\TESE\DISSERTAÇÃO\DEPÓSITO","Termo de autorização.pdf",".pdf"
"4221","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\AGU\Edital.PDF","06 - Estudos, concursos e leitura\1_CONCURSOS\AGU","Edital.PDF",".PDF"
"4222","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\Terra Incógnita - mapeando a atuação da JE - primeiros passos.pdf","06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica","Terra Incógnita - mapeando a atuação da JE - primeiros passos.pdf",".pdf"
"4223","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\RECURSOS DISCURSIVAS\espelho_prova_4.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\RECURSOS DISCURSIVAS","espelho_prova_4.pdf",".pdf"
"4224","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - outubro.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932","1932 - outubro.docx",".docx"
"4225","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Relatorio_FInal_de_Gestao_AIN.pdf","05 - Jurídico e trabalho\TSE","Relatorio_FInal_de_Gestao_AIN.pdf",".pdf"
"4226","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\CRUZE\Negociação (2021)\Promoção.pdf","08 - Veículos\CRUZE\Negociação (2021)","Promoção.pdf",".pdf"
"4227","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\Formulário - Pós-defesa.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO","Formulário - Pós-defesa.docx",".docx"
"4228","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\NOTION\Perplexity.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\NOTION","Perplexity.docx",".docx"
"4229","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\APTO 409 SUL\IPTU\IPTU 2022 - boleto.pdf","04 - Imóveis\APTO 409 SUL\IPTU","IPTU 2022 - boleto.pdf",".pdf"
"4230","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(5) Aula de 06.10.2020\ADI do PSL - Fake news eleitoral.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(5) Aula de 06.10.2020","ADI do PSL - Fake news eleitoral.pdf",".pdf"
"4231","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\AGRAVO DE INSTRUMENTO\Agravo de Instrumento - 1024160-67.2024.4.01.0000.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\AGRAVO DE INSTRUMENTO","Agravo de Instrumento - 1024160-67.2024.4.01.0000.pdf",".pdf"
"4232","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Internacional\Norris 2017 chapters3_4.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Internacional","Norris 2017 chapters3_4.pdf",".pdf"
"4233","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\SEGUROS\Vida (Prudential)\Proposta.PDF","03 - Financeiro\SEGUROS\Vida (Prudential)","Proposta.PDF",".PDF"
"4234","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\HABERMAS, Jürgen - A inclusão do outro.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio","HABERMAS, Jürgen - A inclusão do outro.pdf",".pdf"
"4235","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MATERIAIS DE REVISÃO\Texto - Fidelidade partidária.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MATERIAIS DE REVISÃO","Texto - Fidelidade partidária.pdf",".pdf"
"4236","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\DPF - revisão de véspera.txt","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6","DPF - revisão de véspera.txt",".txt"
"4237","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\Plano de curso.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO","Plano de curso.pdf",".pdf"
"4238","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Benito Mussolini\La dottrina del fascismo 1939.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Benito Mussolini","La dottrina del fascismo 1939.pdf",".pdf"
"4239","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Seminário 7 - Francisco Simões - Ações afirmativas em matéria eleitoral - EJE-TSE.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020","Seminário 7 - Francisco Simões - Ações afirmativas em matéria eleitoral - EJE-TSE.pdf",".pdf"
"4240","C:\Users\mauri\OneDrive\Documentos\02 - Saúde\DENTISTA\Mensalidades\15ª mensalidade.pdf","02 - Saúde\DENTISTA\Mensalidades","15ª mensalidade.pdf",".pdf"
"4241","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\AFT\Resultado.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\AFT","Resultado.pdf",".pdf"
"4242","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2023\NFe - integrato odontologia (3).pdf","03 - Financeiro\IRPF\2023","NFe - integrato odontologia (3).pdf",".pdf"
"4243","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\PACTO FEDERATIVO\Pacto Federativo Distorções e Consequencias - Serafim Fernandes Correa.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\PACTO FEDERATIVO","Pacto Federativo Distorções e Consequencias - Serafim Fernandes Correa.pdf",".pdf"
"4244","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\Erro PJe Office não encontrado.docx","10 - Tecnologia e dispositivos","Erro PJe Office não encontrado.docx",".docx"
"4245","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\AGEL\FC's e CJ's.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\AGEL","FC's e CJ's.docx",".docx"
"4246","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\EXAMES e POSSE\SEI_3458935_Portaria_571 - Portaria de vacância.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\EXAMES e POSSE","SEI_3458935_Portaria_571 - Portaria de vacância.pdf",".pdf"
"4247","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\POSSE\7. Acesso IRPF.pdf","05 - Jurídico e trabalho\TSE\POSSE","7. Acesso IRPF.pdf",".pdf"
"4248","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\ADI 4851 - Parecer - Prof. Floriano.pdf","05 - Jurídico e trabalho","ADI 4851 - Parecer - Prof. Floriano.pdf",".pdf"
"4249","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\ANDRADE NETO, João Andrade - Jurisdição eleitoral -  judicialização da política.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES","ANDRADE NETO, João Andrade - Jurisdição eleitoral -  judicialização da política.pdf",".pdf"
"4250","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\HARTMANN, Ivar A. e outros - O impacto do sistema prisional brasileiro sobre execução de pena em segunda instância.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica","HARTMANN, Ivar A. e outros - O impacto do sistema prisional brasileiro sobre execução de pena em segunda instância.pdf",".pdf"
"4251","C:\Users\mauri\OneDrive\Documentos\09 - Família, religião e mensagens\ESTUDOS ESPÍRITAS\Fonte Viva.pdf","09 - Família, religião e mensagens\ESTUDOS ESPÍRITAS","Fonte Viva.pdf",".pdf"
"4252","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\STs\Resoluções\COMPARATIVO_Res.-TSE 23.735_2024 - ilícitos eleitorais_RED_FINAL.docx","05 - Jurídico e trabalho\CONLE\STs\Resoluções","COMPARATIVO_Res.-TSE 23.735_2024 - ilícitos eleitorais_RED_FINAL.docx",".docx"
"4253","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\INTERVENÇÃO\DOC. 6 - Procuração.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\INTERVENÇÃO","DOC. 6 - Procuração.pdf",".pdf"
"4254","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\INVENTÁRIO\5001700-57.2018.8.13.0324 - retificação de óbito.pdf","05 - Jurídico e trabalho\INVENTÁRIO","5001700-57.2018.8.13.0324 - retificação de óbito.pdf",".pdf"
"4255","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\SENHAS\Voegol + Smiles.txt","10 - Tecnologia e dispositivos\SENHAS","Voegol + Smiles.txt",".txt"
"4256","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Cadernos\SÚMULAS STF e STJ - tabela de jurisprudência.docx","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Cadernos","SÚMULAS STF e STJ - tabela de jurisprudência.docx",".docx"
"4257","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\CRUZE\Parcelas\31a parcela - pgmto.pdf","08 - Veículos\CRUZE\Parcelas","31a parcela - pgmto.pdf",".pdf"
"4258","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1936.pdf","06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica","1936.pdf",".pdf"
"4259","C:\Users\mauri\OneDrive\Documentos\09 - Família, religião e mensagens\MENSAGENS\Mensagem mamãe.docx","09 - Família, religião e mensagens\MENSAGENS","Mensagem mamãe.docx",".docx"
"4260","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Internacional\Donno 2013.pdf","06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Internacional","Donno 2013.pdf",".pdf"
"4261","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\Direito Constitucional ou História do Direito.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO","Direito Constitucional ou História do Direito.docx",".docx"
"4262","C:\Users\mauri\OneDrive\Documentos\02 - Saúde\DENTISTA\Mensalidades\1ª Mensalidade.pdf","02 - Saúde\DENTISTA\Mensalidades","1ª Mensalidade.pdf",".pdf"
"4263","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\registro_de_candidato.txt","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS","registro_de_candidato.txt",".txt"
"4264","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(3) Aula de 15.09.2020\CARVALHO NETO, Tarcisio Vieira - Liberdade de expressão e propagand eleitoral (p. 75-79).pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(3) Aula de 15.09.2020","CARVALHO NETO, Tarcisio Vieira - Liberdade de expressão e propagand eleitoral (p. 75-79).pdf",".pdf"
"4265","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1934\1934.docx","06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1934","1934.docx",".docx"
"4266","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\DAL FORNO, Rodrigo - A revolta tenentista de 1924 e a participação da aliança libertadora no RS.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio","DAL FORNO, Rodrigo - A revolta tenentista de 1924 e a participação da aliança libertadora no RS.pdf",".pdf"
"4267","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\MATHEUS\Legado\JUL_2022.docx","03 - Financeiro\CONTAS\MATHEUS\Legado","JUL_2022.docx",".docx"
"4268","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\MARLE_Karin_van_Law_time_particularity_slowness.pdf","06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS","MARLE_Karin_van_Law_time_particularity_slowness.pdf",".pdf"
"4269","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\AGEL\Despachos e Informações\0601055-59.2022.6.00.0000.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\AGEL\Despachos e Informações","0601055-59.2022.6.00.0000.docx",".docx"
"4270","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\MAPAS DA LULU\Codigo+de+Transito+Brasileiro+(CTB)+3.0+-+Todos+os+Mapas.pdf","06 - Estudos, concursos e leitura\MAPAS DA LULU","Codigo+de+Transito+Brasileiro+(CTB)+3.0+-+Todos+os+Mapas.pdf",".pdf"
"4271","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Comentários gerais ao dispositivo art. 23 da LINDB.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO","Comentários gerais ao dispositivo art. 23 da LINDB.pdf",".pdf"
"4272","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\CRUZE\Parcelas\29a parcela - pgmto.pdf","08 - Veículos\CRUZE\Parcelas","29a parcela - pgmto.pdf",".pdf"
"4273","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\Serasa.pdf","03 - Financeiro","Serasa.pdf",".pdf"
"4274","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\STs\Resoluções\1ª NT - Arco legislativo e jurisprudencial - MAURÍCIO.docx","05 - Jurídico e trabalho\CONLE\STs\Resoluções","1ª NT - Arco legislativo e jurisprudencial - MAURÍCIO.docx",".docx"
