partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
PSOL,orgao_movimento_mulheres_ou_violencia_politica,18,Estatutos/20_PSOL/001_Estatuto_do_Partido_de_2_12_2017_PDF.pdf,Estatutos/_analise_notion/PSOL_estatuto_atual.txt,"es das diretrizes do Congresso e/ou Convenco Nacional, dos Diretórios regionais, mu nicipais e do Diretório Nacional. § 22 - Os Niicleos de Base tero autonomia para debater e resolver sobre as questöes de politica e ttica do seu/s local/ais de intervenco, procurando o mais amplo debate prévio e a maior unidade na ago, sempre nos marcos de no se contrapor ao programa, Estatuto e deiiberaçöes do Congresso e Convenco partidrias. Art. 61 - Os Nócleos de Base formar-se-o em funcäo de regiöes geográficas, questöes de gênero, atividades profissionais, estudo ou trabalho, atuaco nos movimentos socials, e todos aqueies que possam ser considerados importantes pelo Programa partidrio."
PL,orgao_movimento_mulheres_ou_violencia_politica,14,Estatutos/21_PL/001_Estatuto_do_Partido_de_16_7_2024_PDF_aprovado_em_10_11_2025.pdf,Estatutos/_analise_notion/PL_estatuto_atual_ocr.txt,"l, poderão criar ou autorizar o funcionamento de Departamentos e Movimentos, dispondo sobre atribuições, normas de funcionamento, forma da escolha e mandato de seus dirigentes. § 1º A Comissão Executiva Nacional coordenaré o pleno funcionamento dos Departamentos e Movimentos criados e/ou autorizados a funcionar, podendo a seu exclusivo critério designar ou não Coordenadores específicos para cada movimento com mandato por prazo indeterminado, sendo considerado extinto, quando for destituído ou outro for designado. § 2º O Movimento PL Mulher instituído nos termos do artigo 44, inciso V, da Lei 9096/95, será coordenado pela Comissão Executiva Nacional, devendo os movimentos estaduais submeterem-se à apreciação e deliberação da Comissão Executiva Nacional, seus projetos e programas. § 39 Nos termos do artigo 44, inciso V, da Lei 9096/95, fica fixado o percentual de 5% (cinco por cento) do total de recursos recebidos do fundo partidário para a manutenção de programas de promoção e difusão da participação política das mulheres o qual será administrado pela respectiva Comissão Executiva da circunscrição. § 4º O Movimento PL Mulher nos Estados não possuirá autonomia financeira nem administrativa, devendo sempre submeter qualquer"
PL,orgao_movimento_mulheres_ou_violencia_politica,14,Estatutos/21_PL/001_Estatuto_do_Partido_de_16_7_2024_PDF_aprovado_em_10_11_2025.pdf,Estatutos/_analise_notion/PL_estatuto_atual_ocr.txt,"destituído ou outro for designado. § 2º O Movimento PL Mulher instituído nos termos do artigo 44, inciso V, da Lei 9096/95, será coordenado pela Comissão Executiva Nacional, devendo os movimentos estaduais submeterem-se à apreciação e deliberação da Comissão Executiva Nacional, seus projetos e programas. § 39 Nos termos do artigo 44, inciso V, da Lei 9096/95, fica fixado o percentual de 5% (cinco por cento) do total de recursos recebidos do fundo partidário para a manutenção de programas de promoção e difusão da participação política das mulheres o qual será administrado pela respectiva Comissão Executiva da circunscrição. § 4º O Movimento PL Mulher nos Estados não possuirá autonomia financeira nem administrativa, devendo sempre submeter qualquer pretensão, projeto ou proposta à apreciação e deliberação da Comissão Executiva Nacional, a qual poderá delegar a execução nos Estados às respectivas Comissões Executivas. Capitulo vit Dos Institutos e Fundações Art. 35. O Diretório Nacional, por sua maioria absoluta, poderá criar institutos ou fundações, e dispor sobre suas atribuições e funcionamento. Parágrafo único. Com fundamento no artigo 44 da lei 9.096/95, o Diretório Nacional instituiu o Instituto Alvaro Valle, que tem"
PL,orgao_movimento_mulheres_ou_violencia_politica,14,Estatutos/21_PL/001_Estatuto_do_Partido_de_16_7_2024_PDF_aprovado_em_10_11_2025.pdf,Estatutos/_analise_notion/PL_estatuto_atual_ocr.txt,"iar ou autorizar o funcionamento de Departamentos e Movimentos, dispondo sobre atribuições, normas de funcionamento, forma da escolha e mandato de seus dirigentes. § 1º A Comissão Executiva Nacional coordenaré o pleno funcionamento dos Departamentos e Movimentos criados e/ou autorizados a funcionar, podendo a seu exclusivo critério designar ou não Coordenadores específicos para cada movimento com mandato por prazo indeterminado, sendo considerado extinto, quando for destituído ou outro for designado. § 2º O Movimento PL Mulher instituído nos termos do artigo 44, inciso V, da Lei 9096/95, será coordenado pela Comissão Executiva Nacional, devendo os movimentos estaduais submeterem-se à apreciação e deliberação da Comissão Executiva Nacional, seus projetos e programas. § 39 Nos termos do artigo 44, inciso V, da Lei 9096/95, fica fixado o percentual de 5% (cinco por cento) do total de recursos recebidos do fundo partidário para a manutenção de programas de promoção e difusão da participação política das mulheres o qual será administrado pela respectiva Comissão Executiva da circunscrição. § 4º O Movimento PL Mulher nos Estados não possuirá autonomia financeira nem administrativa, devendo sempre submeter qualquer pretensão, p"
PL,orgao_movimento_mulheres_ou_violencia_politica,14,Estatutos/21_PL/001_Estatuto_do_Partido_de_16_7_2024_PDF_aprovado_em_10_11_2025.pdf,Estatutos/_analise_notion/PL_estatuto_atual_ocr.txt,"ro for designado. § 2º O Movimento PL Mulher instituído nos termos do artigo 44, inciso V, da Lei 9096/95, será coordenado pela Comissão Executiva Nacional, devendo os movimentos estaduais submeterem-se à apreciação e deliberação da Comissão Executiva Nacional, seus projetos e programas. § 39 Nos termos do artigo 44, inciso V, da Lei 9096/95, fica fixado o percentual de 5% (cinco por cento) do total de recursos recebidos do fundo partidário para a manutenção de programas de promoção e difusão da participação política das mulheres o qual será administrado pela respectiva Comissão Executiva da circunscrição. § 4º O Movimento PL Mulher nos Estados não possuirá autonomia financeira nem administrativa, devendo sempre submeter qualquer pretensão, projeto ou proposta à apreciação e deliberação da Comissão Executiva Nacional, a qual poderá delegar a execução nos Estados às respectivas Comissões Executivas. Capitulo vit Dos Institutos e Fundações Art. 35. O Diretório Nacional, por sua maioria absoluta, poderá criar institutos ou fundações, e dispor sobre suas atribuições e funcionamento. Parágrafo único. Com fundamento no artigo 44 da lei 9.096/95, o Diretório Nacional instituiu o Instituto Alvaro Valle, que tem por objetivo além"
PL,fundo_partidario_programas_mulheres_5pct,14,Estatutos/21_PL/001_Estatuto_do_Partido_de_16_7_2024_PDF_aprovado_em_10_11_2025.pdf,Estatutos/_analise_notion/PL_estatuto_atual_ocr.txt,"designar ou não Coordenadores específicos para cada movimento com mandato por prazo indeterminado, sendo considerado extinto, quando for destituído ou outro for designado. § 2º O Movimento PL Mulher instituído nos termos do artigo 44, inciso V, da Lei 9096/95, será coordenado pela Comissão Executiva Nacional, devendo os movimentos estaduais submeterem-se à apreciação e deliberação da Comissão Executiva Nacional, seus projetos e programas. § 39 Nos termos do artigo 44, inciso V, da Lei 9096/95, fica fixado o percentual de 5% (cinco por cento) do total de recursos recebidos do fundo partidário para a manutenção de programas de promoção e difusão da participação política das mulheres o qual será administrado pela respectiva Comissão Executiva da circunscrição. § 4º O Movimento PL Mulher nos Estados não possuirá autonomia financeira nem administrativa, devendo sempre submeter qualquer pretensão, projeto ou proposta à apreciação e deliberação da Comissão Executiva Nacional, a qual poderá delegar a execução nos Estados às respectivas Comissões Executivas. Capitulo vit Dos Institutos e Fundações Art. 35. O Diretório Nacional, por sua maioria absoluta, poderá criar institutos ou fundações, e dispor sobre suas atribuições e funci"
PL,fundo_partidario_programas_mulheres_5pct,14,Estatutos/21_PL/001_Estatuto_do_Partido_de_16_7_2024_PDF_aprovado_em_10_11_2025.pdf,Estatutos/_analise_notion/PL_estatuto_atual_ocr.txt,"imento com mandato por prazo indeterminado, sendo considerado extinto, quando for destituído ou outro for designado. § 2º O Movimento PL Mulher instituído nos termos do artigo 44, inciso V, da Lei 9096/95, será coordenado pela Comissão Executiva Nacional, devendo os movimentos estaduais submeterem-se à apreciação e deliberação da Comissão Executiva Nacional, seus projetos e programas. § 39 Nos termos do artigo 44, inciso V, da Lei 9096/95, fica fixado o percentual de 5% (cinco por cento) do total de recursos recebidos do fundo partidário para a manutenção de programas de promoção e difusão da participação política das mulheres o qual será administrado pela respectiva Comissão Executiva da circunscrição. § 4º O Movimento PL Mulher nos Estados não possuirá autonomia financeira nem administrativa, devendo sempre submeter qualquer pretensão, projeto ou proposta à apreciação e deliberação da Comissão Executiva Nacional, a qual poderá delegar a execução nos Estados às respectivas Comissões Executivas. Capitulo vit Dos Institutos e Fundações Art. 35. O Diretório Nacional, por sua maioria absoluta, poderá criar institutos ou fundações, e dispor sobre suas atribuições e funcionamento. Parágrafo único. Com fundamento no artigo 44"
PSD,orgao_movimento_mulheres_ou_violencia_politica,23,Estatutos/22_PSD/001_Estatuto_do_Partido_de_06_12_2023_PDF.pdf,Estatutos/_analise_notion/PSD_estatuto_atual.txt,"a e Estudos Políticos é a instituição que prestará apoio na formação política, na pesquisa e no estudo de todos os temas relacionados aos objetivos de que dispõe o art. 2o deste Estatuto, bem como na difusão da doutrina e postulados do Partido. Art. 72 - Os Órgãos de Ação Política indicados no inciso III, do art. 14, destinam-se a promover e aplicar os preceitos programáticos do Partido na respectiva área de atuação. §1° - O PSD Mulher, a que se refere a alínea ‘a’, do inciso III, do art. 14., se equivale à denominada Secretaria da Mulher”, conforme discriminado no inciso V do art 44 da Lei n° 9.096/95. ' ’ §2° - Com exceção da Fundação ou Instituto de Pesquisa e Estudos Políticos, que possui estatuto próprio, os Órgãos de Ação Política serão compostos por coordenador, vice-coordenador e secretário, podendo também ser indicados membros pelo Presidente de cada esfera partidária na forma da alínea ‘k’ do art. 61. Art. 73 - Os Órgãos de Ação Política serão compostos por integrantes indicados e nomeados pelo respectivo Presidente, com exceção da Fundação ou Instituto de Pesquisa e Estudos Políticos, que é dotado de estatuto próprio. Art. 73 - A. Na hipótese de serem constituídos outros Órgãos de Ação Política a"
PSD,orgao_movimento_mulheres_ou_violencia_politica,24,Estatutos/22_PSD/001_Estatuto_do_Partido_de_06_12_2023_PDF.pdf,Estatutos/_analise_notion/PSD_estatuto_atual.txt,"uto e os postulados do Programa do Partido, o Código de Ética, bem como os atos resolutivos baixados pelos órgãos competentes. e) cumprir as orientações políticas, disciplinares e diretrizes gerais traçadas pelos órgãos superiores; f) alinhar-se às determinações político-eleitorais estabelecidas pela Direção Nacional; Parágrafo único - A contribuição compulsória de que dispõe a alínea ‘c’ deste artigo será limitada ao valor mensal de até 3 (três) salários mínimos; g) prevenir, repreender e combater qualquer tipo de violência política contra a mulher e em razão do gênero. Art. 78 - Constituem infrações éticas ou disciplinares as seguintes condutas praticadas por filiados e órgãos partidários a) infração aos deveres listados no artigo anterior ^ 23"
PSD,orgao_movimento_mulheres_ou_violencia_politica,25,Estatutos/22_PSD/001_Estatuto_do_Partido_de_06_12_2023_PDF.pdf,Estatutos/_analise_notion/PSD_estatuto_atual.txt,"ue lhes forem confiados; g) infidelidade partidária. h) descumprimento das orientações políticas, disciplinares e diretrizes gerais traçadas pelos órgãos superiores; i) inobservância das temáticas político-eleitorais estabelecidos pela Direção Nacional; j) a formulação de denúncias infundadas contra outros filiados ou filiadas ao Partido; k) assediar, constranger, humilhar, perseguir ou ameaçar, por qualquer meio, candidata a cargo eletivo ou detentora de mandato eletivo, utilizando-se de menosprezo ou discriminação à condição de mulher ou à sua cor, raça ou etnia, com a finalidade de impedir ou de dificultar a sua campanha eleitoral ou o desempenho de seu mandato eletivo; l) qualquer outra forma de violência política contra a mulher e em razão do gênero, sendo assim considerada toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos políticos da mulher. §1° As ações de declaração de perda de mandato eletivo por infidelidade partidária serão objeto de deliberação pela respectiva Comissão Executiva. §2° A nova filiação dos detentores de mandato eletivo que se desfiliarem mjustificadamente do PSD poderá ser submetida à respectiva Comissão Executiva; §3° - Os Deputados Fede"
PSD,orgao_movimento_mulheres_ou_violencia_politica,25,Estatutos/22_PSD/001_Estatuto_do_Partido_de_06_12_2023_PDF.pdf,Estatutos/_analise_notion/PSD_estatuto_atual.txt,"icas político-eleitorais estabelecidos pela Direção Nacional; j) a formulação de denúncias infundadas contra outros filiados ou filiadas ao Partido; k) assediar, constranger, humilhar, perseguir ou ameaçar, por qualquer meio, candidata a cargo eletivo ou detentora de mandato eletivo, utilizando-se de menosprezo ou discriminação à condição de mulher ou à sua cor, raça ou etnia, com a finalidade de impedir ou de dificultar a sua campanha eleitoral ou o desempenho de seu mandato eletivo; l) qualquer outra forma de violência política contra a mulher e em razão do gênero, sendo assim considerada toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos políticos da mulher. §1° As ações de declaração de perda de mandato eletivo por infidelidade partidária serão objeto de deliberação pela respectiva Comissão Executiva. §2° A nova filiação dos detentores de mandato eletivo que se desfiliarem mjustificadamente do PSD poderá ser submetida à respectiva Comissão Executiva; §3° - Os Deputados Federais, os Deputados Estaduais, os Deputados Distritais e os Vereadores que forem eleitos e se desligarem do partido, perderão o mandato, nos termos da EC n° 111/2021, salvo nos casos de anuênc"
SOLIDARIEDADE,orgao_movimento_mulheres_ou_violencia_politica,5,Estatutos/23_SOLIDARIEDADE/001_Estatuto_do_Partido_de_28_4_2022_PDF.pdf,Estatutos/_analise_notion/SOLIDARIEDADE_estatuto_atual_ocr.txt,"= 00125854 SOLIDARIEDADE E IX - Manter relações de urbanidade e respeito com todos os filiados; X - Trabalhar pelo fortalecimento do Partido; XI - Comparecer aos eventos e demais atividades partidárias; XII — Não praticar qualquer ato de violência política contra a mulher e zelar para que © exercício do direito politico da mulher não seja impedido, obstaculizado ou restringido em quaisquer instâncias partidárias. CAPÍTULO IIL Dos desligamentos dos filiados. Art. 10 - O filiado que quiser se desligar do quadro partidário do SOLIDARIEDADE deverá fazer uma comunicação escrita para esse fim ao órgão do Partido no seu município ou, na falta deste, ao órgão imediatamente superior. Parágrafo Único -Além do disposto no “caput”, deve o interessado juntar cópia da comunicação feita ao MM. Juiz da Zona Eleitoral, provando o cumprimento da comunicação escrita de desligamento ao partido, sob pena de ser desconsiderado o pedido de desfiliação. Art. 11 - O c"
SOLIDARIEDADE,orgao_movimento_mulheres_ou_violencia_politica,6,Estatutos/23_SOLIDARIEDADE/001_Estatuto_do_Partido_de_28_4_2022_PDF.pdf,Estatutos/_analise_notion/SOLIDARIEDADE_estatuto_atual_ocr.txt,"SOLIDARIEDADE 001 la, 5a We III - De Direção e Execução: As Comissões Executivas Municipais, Estaduais e Nacional e as Comissões Provisórias; IV - Órgãos de Ação Política cujo Secretário (a) integra a Comissão Executiva do respectivo nível: a) Secretaria da Mulher; b) Secretaria da Igualdade Social e Diversidade; c) Secretaria do Movimento Sindical; d) Secretaria da Juventude; e) Secretaria do Aposentado, Pensionista e Idoso; f) Secretaria do Meio Ambiente, Sustentabilidade e Agricultura Familiar; £) Secretaria da Pessoa com Deficiência; h) Secretaria da Defesa e Proteção dos Animais; i) Secretaria de Assuntos Religiosos; 3) Secretaria de Esporte, Cultura e Lazer. V - De Ação Parlamentar: As Bancadas nas Câmaras Municipais, nas Assembleias Legislativas, na Câmara Legislativa, na Câmara dos Deputados e no Senado Federal; VI - De Cooperação: Os Conselhos Fi"
SOLIDARIEDADE,orgao_movimento_mulheres_ou_violencia_politica,15,Estatutos/23_SOLIDARIEDADE/001_Estatuto_do_Partido_de_28_4_2022_PDF.pdf,Estatutos/_analise_notion/SOLIDARIEDADE_estatuto_atual_ocr.txt,"SOLIDARIEDADE SEÇÃO II Das Comissões Provisórias Art. 55 - Onde não houver Diretório Municipal organizado, a Comissão Executiva Estadual designará uma Comissão Municipal Provisória, composta de 7 (sete) a 12 (doze) membros: 1-05 (cinco) membros administrativos, formada por: a) Presidente; b) 1º Vice-Presidente, E ©) Secretário(a) Geral 00124851 d) Tesoureiro e) Primeiro Tesoureiro II - No mínimo 2 (dois) secretários dos órgãos de ação política contidos do inciso VI do art. 13 desse estatuto, sendo um deles obrigatoriamente a Secretaria da Mulher, todos com direito a voto, que se incumbirão de organizar o Partido no Município. III — O prazo de vigência das Comissões Provisórias é o disposto no 82º do art. 29 desse estatuto. Parágrafo Único - Nos Municípios onde existir mais de uma Zona Eleitoral, a Comissão Provisória pode ser composta de eleitores de qualquer delas, assim como para organizar Diretório, pode filiar eleitores de qualquer destas Zonas Eleitorais. Art. 56 - Para os Estados onde não houver Diretório organizado, a Comissão Executiva do Diretório Nacional designará uma Comissão Estadual Provisória, composta por 13 ("
SOLIDARIEDADE,orgao_movimento_mulheres_ou_violencia_politica,16,Estatutos/23_SOLIDARIEDADE/001_Estatuto_do_Partido_de_28_4_2022_PDF.pdf,Estatutos/_analise_notion/SOLIDARIEDADE_estatuto_atual_ocr.txt,"e ainda no curso normal dos trabalhos, convocarão os membros do Diretório eleito para em dia, hora e local, elegerem, em até 05 (cinco) dias, as respectivas Comissões Executivas, que terão as seguintes composições: 1 A Comissão Executiva Municipal será composta por, no mínimo, 8 (oito) e no máximo 17(dezessete) membros, devendo conter em sua composição: AN a) Obrigatoriamente todos os cargos listados abaixo: | 1) Presidente, \ 2) 1º Vice-Presidente, 00125851 3) Secretário-Geral, 4) Tesoureiro, 5) 1º Tesoureiro, 6) Secretaria da Mulher 7) o Lider da Bancada na Câmara Municipal, quando existir no município. b) No mínimo 2 (duas) dentre as secretarias de ação listadas abaixo: 1) Secretaria da Igualdade Social e Diversidade; 2) Secretaria do Movimento Sindical; 3) Secretaria da Juventude; 4) Secretaria do Aposentado, Pensionista e Idoso; 5) Secretaria do Meio Ambiente, Sustentabilidade e Agricultura Familiar; 6) Secretaria da Pessoa com Deficiência; 7) Secretaria da Defesa e Proteção aos Animais 8) Secretaria de Assuntos Religiosos 9) Secretaria de Esporte, Cultura e Lazer 10) Outras secretarias a serem criadas na forma do art. 14.deste estatuto §1° - Nas cidades com mais de 200.000 (duzentos mil) eleitores, a Executiva Muni"
SOLIDARIEDADE,fundo_partidario_programas_mulheres_5pct,28,Estatutos/23_SOLIDARIEDADE/001_Estatuto_do_Partido_de_28_4_2022_PDF.pdf,Estatutos/_analise_notion/SOLIDARIEDADE_estatuto_atual_ocr.txt,"III - manutenção de patrimônio e serviços; IV - filiações partidárias; V -criação e manutenção da Fundação de Pesquisas e Estudos Econômicos, Políticos e Sociais e Comissões de Ação Política. A 4 | SEÇÃO III 00 ds 51 Dos Repasses dos Recursos Art. 87 - Serão repassados aos Diretórios ou Comissões Provisórias Estaduais 50% (cinquenta por cento) da receita oriunda do Fundo Partidário, depois de descontados os valores reservados à Fundação de Pesquisa e Estudos Econômicos Políticos e Sociais 20% (vinte por cento), e 5% (cinco por cento) para as Ações de Promoção do Movimento da Mulher. §1°- O percentual de 50% (cinquenta por cento), estabelecido no “caput” deste artigo, será distribuído de forma proporcional ao número de votos válidos obtidos ao cargo de Deputado Federal na eleição imediatamente anterior, no respectivo Estado; §2° - Poderão eventualmente ser repassados recursos a Diretórios ou Comissões Provisórias Municipais, desde que mediante deliberação da Executiva Nacional ou da respectiva Executiva Estadual. SEÇÃO IV Da Contabilização dos Gastos de Campanha Art. 88 - O Partido organizará em todos os seus níveis de Diretórios a contabilização em separado das receitas e gastos de campanha, registrando-se em livros des"
SOLIDARIEDADE,fundo_partidario_programas_mulheres_5pct,28,Estatutos/23_SOLIDARIEDADE/001_Estatuto_do_Partido_de_28_4_2022_PDF.pdf,Estatutos/_analise_notion/SOLIDARIEDADE_estatuto_atual_ocr.txt,"ibuídas para: 1 - pagamento de pessoal, até o limite de 25% (vinte e cinco por cento); II - comunicação, serviços, propaganda partidária e doutrinária: III - manutenção de patrimônio e serviços; IV - filiações partidárias; V -criação e manutenção da Fundação de Pesquisas e Estudos Econômicos, Políticos e Sociais e Comissões de Ação Política. A 4 | SEÇÃO III 00 ds 51 Dos Repasses dos Recursos Art. 87 - Serão repassados aos Diretórios ou Comissões Provisórias Estaduais 50% (cinquenta por cento) da receita oriunda do Fundo Partidário, depois de descontados os valores reservados à Fundação de Pesquisa e Estudos Econômicos Políticos e Sociais 20% (vinte por cento), e 5% (cinco por cento) para as Ações de Promoção do Movimento da Mulher. §1°- O percentual de 50% (cinquenta por cento), estabelecido no “caput” deste artigo, será distribuído de forma proporcional ao número de votos válidos obtidos ao cargo de Deputado Federal na eleição imediatamente anterior, no respectivo Estado; §2° - Poderão eventualmente ser repassados recursos a Diretórios ou Comissões Provisórias Municipais, desde que mediante deliberação da Executiva Nacional ou da respectiva Executiva Estadual. SEÇÃO IV Da Contabilização dos Gastos de Campanha Art. 88 -"
REDE,orgao_movimento_mulheres_ou_violencia_politica,8,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"bem como decidir em última instância no caso de lacunas estatutárias e nas hipóteses previstas neste Estatuto. VI - regulamentar e convocar a realização dos plebiscitos, referendos e consultas em rede sempre que oportuno ou previsto neste Estatuto; e VII - formular o calendário das Conferências Nacional, Regionais e Municipais, fazendo-o publicar na imprensa oficial do Partido ou através de outro meio próprio e de ampla divulgação entre os órgãos partidários e filiados, §3' Deverá ser considerado o balanço de gênero na composição geral da Comissão Nacional Provisória sendo preferencialmente em cada função. §4° As decisões da Comissão Nacional Provisória serão tomadas por maioria simples, excetuadas as hipóteses em que expressamente for exigido quórum especial. §5° Uma vez ultrapassada a fase de criação e registro do Estatuto da REDE no TSE, no dia 22 de Setembro de 2015, a COMISSÃO NACIONAL PROVISÓRIA será substituida pela COMISSÃO EXECUTIVA NACIONAL DO ELO NACIONAL. §6° As competências delegadas à Comissão Nacional Provisória após o deferimento registro do estatuto no Tribunal Superior Eleitoral, serão conferidas à Comissão Executiva Nacional do Elo Nacional. Art. 27 - Compete a Coordenação Geral da RE"
REDE,orgao_movimento_mulheres_ou_violencia_politica,30,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"de pessoal, a qualquer título, este último até o limite máximo de 50% (cinquenta por cento) do total recebido; II - propaganda doutrinária e política; fi - filiação e campanhas eleitorais; IV _ manutenção de Instituição pr6pria de Pesquisa e Fonnação de Politica Pública a ser criada no prazo máximo de um ano do registro da REDE no TSE, sendo esta aplicação de, no minimo; 20% (vinte por centro) do total recebido; .. . V _ Criação e manutenção de programas de promoção e difusão da partlclpação polinca das mulheres, sendo esta aplicação de no mínimo 5% (cinco por cento) do total recebido na forma da Lei. An. 122 _ Descontados os 25% (vinte e cinco por cento) dos recursos contemplados na arngo anterior, incisos IV e V, os dem~is recursos s:rão divididos da seguint~ forma: 1- 50% (cinquenta por cento) serão destmados à m:,tanclanaclOnal de dire~o, 11 _ 50% (cinquenta por cento) serão destinados às lDstân.clas estadurus de dlfeção . . § 10_ A forma de distribuição dos recursos previstos no mClso TI do caput deste arugo serão regulamentados por intermédio de resolução. . §2 0_ S6 serão repassados os recurs?s do Fundo Partidário às instâncias de direção que estiverem quites com as demais obngações estatutári"
REDE,fundo_partidario_programas_mulheres_5pct,30,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"de pessoal, a qualquer título, este último até o limite máximo de 50% (cinquenta por cento) do total recebido; II - propaganda doutrinária e política; fi - filiação e campanhas eleitorais; IV _ manutenção de Instituição pr6pria de Pesquisa e Fonnação de Politica Pública a ser criada no prazo máximo de um ano do registro da REDE no TSE, sendo esta aplicação de, no minimo; 20% (vinte por centro) do total recebido; .. . V _ Criação e manutenção de programas de promoção e difusão da partlclpação polinca das mulheres, sendo esta aplicação de no mínimo 5% (cinco por cento) do total recebido na forma da Lei. An. 122 _ Descontados os 25% (vinte e cinco por cento) dos recursos contemplados na arngo anterior, incisos IV e V, os dem~is recursos s:rão divididos da seguint~ forma: 1- 50% (cinquenta por cento) serão destmados à m:,tanclanaclOnal de dire~o, 11 _ 50% (cinquenta por cento) serão destinados às lDstân.clas estadurus de dlfeção . . § 10_ A forma de distribuição dos recursos previstos no mClso TI do caput deste arugo serão regulamentados por intermédio de resolução. . §2 0_ S6 serão repassados os recurs?s do Fundo Partidário às instâncias de direção que estiverem quites com as demais obngações estatutári"
DEMOCRATA,orgao_movimento_mulheres_ou_violencia_politica,1,Estatutos/26_DEMOCRATA/001_Estatuto_do_Partido_de_7_4_2025_aprovado_em_2_12_2025.pdf,Estatutos/_analise_notion/DEMOCRATA_estatuto_atual_ocr.txt,"RPP N° 0001554-73.2014.6.00.0000 REQUERENTE: PARTIDO DA MULHER BRASILEIRA (PMB) – Nacional Em sessão de 2 de dezembro de 2025, este Tribunal, por unanimidade, deferiu parcialmente o pedido de alteração estatutária formulado pelo Partido da Mulher Brasileira - PMB, nos termos do Acórdão: REGISTRO DE PARTIDO POLÍTICO. PARTIDO DA MULHER BRASILEIRA. ANOTAÇÃO DE ALTERAÇÕES ESTATUTÁRIAS. SUBSTITUIÇÃO DO NOME. IMPUGNAÇÕES. AUSÊNCIA. PARECER. MINISTÉRIO PÚBLICO ELEITORAL. ADEQUAÇÃO. DISPOSITIVOS. DEFERIMENTO PARCIAL. 1. Pedido formulado pelo Partido da Mulher Brasileira (PMB) – Nacional para anotação das alterações estatutárias aprovadas em Convenção Nacional realizada em 07.04.2025, com destaque para a mudança do nome da agremiação para “O DEMOCRATA”. A documentação exigida pelo art. 49 da Resolução TSE nº 23.571/2018 foi apresentada, incluindo ata da convenção, novo estatuto registrado em cartório e exemplar"
DEMOCRATA,orgao_movimento_mulheres_ou_violencia_politica,1,Estatutos/26_DEMOCRATA/001_Estatuto_do_Partido_de_7_4_2025_aprovado_em_2_12_2025.pdf,Estatutos/_analise_notion/DEMOCRATA_estatuto_atual_ocr.txt,"000 REQUERENTE: PARTIDO DA MULHER BRASILEIRA (PMB) – Nacional Em sessão de 2 de dezembro de 2025, este Tribunal, por unanimidade, deferiu parcialmente o pedido de alteração estatutária formulado pelo Partido da Mulher Brasileira - PMB, nos termos do Acórdão: REGISTRO DE PARTIDO POLÍTICO. PARTIDO DA MULHER BRASILEIRA. ANOTAÇÃO DE ALTERAÇÕES ESTATUTÁRIAS. SUBSTITUIÇÃO DO NOME. IMPUGNAÇÕES. AUSÊNCIA. PARECER. MINISTÉRIO PÚBLICO ELEITORAL. ADEQUAÇÃO. DISPOSITIVOS. DEFERIMENTO PARCIAL. 1. Pedido formulado pelo Partido da Mulher Brasileira (PMB) – Nacional para anotação das alterações estatutárias aprovadas em Convenção Nacional realizada em 07.04.2025, com destaque para a mudança do nome da agremiação para “O DEMOCRATA”. A documentação exigida pelo art. 49 da Resolução TSE nº 23.571/2018 foi apresentada, incluindo ata da convenção, novo estatuto registrado em cartório e exemplar autenticado. 2. A alteração do nome da agremiação para “O DEMOCRATA” é juridicamente viável, nos termos do art. 7º, §3º, da Lei nº 9.096/1995, pois não gera confusão com outras siglas partidárias, sobretudo em razão da extinção do antigo partido DEMOCRATAS (DEM). Com efeito, a proteção legal de que goza o nome da pessoa jurídica de direito privado – c"
