partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
SOLIDARIEDADE,conta_bancaria_especifica_mencionada,28,Estatutos/23_SOLIDARIEDADE/001_Estatuto_do_Partido_de_28_4_2022_PDF.pdf,Estatutos/_analise_notion/SOLIDARIEDADE_estatuto_atual_ocr.txt,"SEÇÃO II Das Despesas Art. 86 - Os recursos recebidos do Fundo Partidário e demais receitas oriundas de contribuições e outras fontes serão aplicadas e distribuídas para: 1 - pagamento de pessoal, até o limite de 25% (vinte e cinco por cento); II - comunicação, serviços, propaganda partidária e doutrinária: III - manutenção de patrimônio e serviços; IV - filiações partidárias; V -criação e manutenção da Fundação de Pesquisas e Estudos Econômicos, Políticos e Sociais e Comissões de Ação Política. A 4 | SEÇÃO III 00 ds 51 Dos Repasses dos Recursos Art. 87 - Serão repassados aos Diretórios ou Comissões Provisórias Estaduais 50% (cinquenta por ce"
NOVO,reserva_cota_mulheres_direcao,2,Estatutos/24_NOVO/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/NOVO_estatuto_atual.txt,"VERSÃO APROVADA EM CONVENÇÃO NACIONAL REALIZADA NO DIA 05/03/2024. AGUARDA HOMOLOGAÇÃO DO TSE PARTIDO NOVO ESTATUTO PARTIDÁRIO Sumário TÍTULO I DA DEFINIÇÃO, SEDE, OBJETIVO E SÍMBOLO ................................................. 1 TÍTULO II DA FILIAÇÃO PARTIDÁRIA ............................................................................ 2 CAPÍTULO I DOS FILIADOS ......................................................................................................... 2 CAPÍTULO II DOS DIREITOS, DEVERES, FIDELIDADE, DISCIPLINA E SANÇÕES ........................... 4 SEÇÃO I DIREITOS DOS FILIADOS .................................."
NOVO,reserva_cota_mulheres_direcao,32,Estatutos/24_NOVO/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/NOVO_estatuto_atual.txt,"VERSÃO APROVADA EM CONVENÇÃO NACIONAL REALIZADA NO DIA 05/03/2024. AGUARDA HOMOLOGAÇÃO DO TSE 29 CAPÍTULO II DAS CAMPANHAS ELEITORAIS Art. 100. As campanhas eleitorais são organizadas em conjunto pelo candidato e pelos órgãos de administração partidária correspondentes ao cargo eleitoral em disputa. Art. 101. As sobras de campanha, financeiras ou não, serão revertidas ao patrimônio ou fundos financeiros do NOVO, observada a legislação eleitoral e ressalvadas as disposições contrárias presentes na legislação. Art. 102. Eventuais indenizações por dano moral imputadas ao NOVO, material ou de qualquer outro tipo decorrentes de ato om"
NOVO,orgao_movimento_mulheres_ou_violencia_politica,2,Estatutos/24_NOVO/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/NOVO_estatuto_atual.txt,"...................... 25 TÍTULO V DAS CANDIDATURAS ................................................................................. 26 CAPÍTULO I DA ESCOLHA DE CANDIDATOS ............................................................................. 26 CAPÍTULO II DAS CAMPANHAS ELEITORAIS ............................................................................ 29 TÍTULO VI DA PREVENÇÃO, REPRESSÃO E COMBATE À VIOLÊNCIA POLÍTICA CONTRA A MULHER ................................................................................................................ 29 Assinado com Assinatura Eletrônica Avançada (Art. 4, II da lei 14.063/2020 | Regulamento 910/2014/EC) Hash SHA256 do original: ba8cb2e742788a214aede58a4c2ba9a2edec846bdd2b03ae0e6e38e4478f69db Link de validação: https://valida.ae/9922d1e5b58a2afc89eee2b3ff1b21249a30426a82ecb90a1?sv"
NOVO,orgao_movimento_mulheres_ou_violencia_politica,32,Estatutos/24_NOVO/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/NOVO_estatuto_atual.txt,"ssumir no Termo de Atuação Legislativa ou Gestão, os filiados se comprometem, no caso de serem eleitos, a cumprirem os objetivos partidários, e notadamente atuar em conjunto com o NOVO, utilizando-se da estrutura deste e buscando o apoio de seus órgãos para realizar gestão tão eficiente quanto possível na prestação dos serviços públicos que estiverem a seu cargo. TÍTULO VI DA PREVENÇÃO, REPRESSÃO E COMBATE À VIOLÊNCIA POLÍTICA CONTRA A MULHER Art. 104. É dever de todo filiado e especialmente dos dirigentes e órgãos partidários do NOVO prevenir e combater toda e qualquer forma de violência política de gênero, especialmente: I. a discriminação contra filiadas ou mandatárias; II. a criação de obstáculos de acesso de filiadas ou mandatárias a cargos ou mandatos, e; III. a restrição indevida dos direitos políticos e partidários de filiadas ou"
NOVO,conta_bancaria_especifica_mencionada,28,Estatutos/24_NOVO/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/NOVO_estatuto_atual.txt,"VERSÃO APROVADA EM CONVENÇÃO NACIONAL REALIZADA NO DIA 05/03/2024. AGUARDA HOMOLOGAÇÃO DO TSE 25 TÍTULO IV DOS RECURSOS E PATRIMÔNIO DO NOVO Art. 84. Os recursos financeiros do NOVO são oriundos de: I. contribuições de seus filiados; II. doações de pessoas físicas ou jurídicas e contribuições de campanha observadas as disposições da legislação; III. recursos do Fundo Partidário, do Fundo Especial de Financiamento de Campanha, e de quaisquer outros previstos em lei; IV. rendimentos decorrentes de atividades partidárias; V. venda de produtos com a marca ou símbolos do NOVO; VI. juros de depósitos bancários de aplicações financeira"
REDE,reserva_cota_mulheres_direcao,7,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"­ ,37~'O Art. 21 - As instâncias e quaisquer organismos territoriais de nível zona! subordinam- se às instâncias de nível municipal, as quais estão subordinadas às de níve esft/ü , que, por sua vez, se subordinam às instâncias e aos organismos nacionais. .. 2 037 Art. 22 - Salvo outras disposições estatutárias, as instâncias, quando conv cadas (Ie acordo com as normas previstas neste Estatuto, instalam-se em primeira ch Cf -"" , pelo menos, 50% (cinquenta por cento) mais um de 'seus membros, e em segunda chamada, com qualquer quórum, pernlitida a participação on fine via meios de comunicação virtual, onde as deliberações serão aprovadas, desde que não exigido quórum qualificado por este Estatuto, por maioria simples dos participantes presencia! e virtualmente. Art. 23 - Os' organismos superiores poderão intervir nos organismos inferiores,"
REDE,reserva_cota_mulheres_direcao,7,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"~'O Art. 21 - As instâncias e quaisquer organismos territoriais de nível zona! subordinam- se às instâncias de nível municipal, as quais estão subordinadas às de níve esft/ü , que, por sua vez, se subordinam às instâncias e aos organismos nacionais. .. 2 037 Art. 22 - Salvo outras disposições estatutárias, as instâncias, quando conv cadas (Ie acordo com as normas previstas neste Estatuto, instalam-se em primeira ch Cf -"" , pelo menos, 50% (cinquenta por cento) mais um de 'seus membros, e em segunda chamada, com qualquer quórum, pernlitida a participação on fine via meios de comunicação virtual, onde as deliberações serão aprovadas, desde que não exigido quórum qualificado por este Estatuto, por maioria simples dos participantes presencia! e virtualmente. Art. 23 - Os' organismos superiores poderão intervir nos organismos inferiores, nas h"
REDE,reserva_cota_mulheres_direcao,8,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"-_o l' Ollcio de Brasllia-OF N0 de Pro\or,('110 \ 3 n \ O m - Coordenação de Finanças, composta por dois tesoureiros; IV - Coordenação de Organização, composta por dois secretários; e, V - Vogais, integrados por até oito membros. §2' Compete a Comissão Nacional Provisória: .. I - autorizar as despesas extraordinárias e as despesas ordinárias para manultet~íé""mI'=--I1-' REDE superiores a R$IO.OOO,OO (dez mil reais); 11 - autorizar, por deliberação de 2/3 (dois terços) dos seus membros, a intetvenção e dissolução das comissões provisórias regionais e municipais por violação a lei, ao Estatuto e ao Programa da REDE, suspendendo ou a"
REDE,reserva_cota_mulheres_direcao,10,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"e filiação partidária em seus vários níveis; V - coordenar, junto com Secretaria Geral a realização de Congressos e outros eventos em REDE. An. 3 I - Compete aos Vogais: T - votar nas deliberações da Comissão Executiva Nacional ; li - atuar na condição de suplente com competência para auxiliar na consecução das atribuições e substituir qualquer um dos titulares em suas ausências. An. 32 - A Comissão Regional Provisólia será composta de, no mínimo 7 (sete) e no máximo de 11 (onze) membros, garantida a participação rolnima de 30% (trinta por cento) e máxima de 70% (setenta por cento) de cada sexo, e terá, 00 que couber no seu âmbito de atuação, a mesma composição e atribuições previstas para a Comissão Nacional Provisória, inclusive no que diz respeito a nomeação, intervenção e dissolução das comissões municipais provisórias. Parágrafo únic"
REDE,fundo_partidario_programas_mulheres_5pct,30,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"fonoas não vedadas e aprovadas pelo Elo Nacional. Art. 1 18 - A gestão das finanças e contabilidade do Partido caberá ao Elo Nacional por intennédio da Coordenação de Finanças, especificrunente criada para tanto. Art. 119 - A contribuição financeira dos parlamentares do Partido, em todos os ruveis da Federação (federal, estadual e municipal) constituirá contribuição ao Fundo da REDE, em sua totalidade. Art. 120 - Os valores provenientes do fundo partidário, da contribuição financeira dos parlamentares federais e demais receitas do Partido serão administrados e geridos pelo Elo Nacional, que deverá prestar contas nos Congressos e Conferências do Partido. Art. 121 - Os recursos do Fundo Partidário serão aplicados nas seguintes atividades: I - manutenção das sedes e serviços da REDE, penoitido o pagamento de pessoal, a qualquer título, este"
REDE,fundo_partidario_programas_mulheres_5pct,30,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"ceira dos parlamentares do Partido, em todos os ruveis da Federação (federal, estadual e municipal) constituirá contribuição ao Fundo da REDE, em sua totalidade. Art. 120 - Os valores provenientes do fundo partidário, da contribuição financeira dos parlamentares federais e demais receitas do Partido serão administrados e geridos pelo Elo Nacional, que deverá prestar contas nos Congressos e Conferências do Partido. Art. 121 - Os recursos do Fundo Partidário serão aplicados nas seguintes atividades: I - manutenção das sedes e serviços da REDE, penoitido o pagamento de pessoal, a qualquer título, este último até o limite máximo de 50% (cinquenta por cento) do total recebido; II - propaganda doutrinária e política; fi - filiação e campanhas eleitorais; IV _ manutenção de Instituição pr6pria de Pesquisa e Fonnação de Politica Pública a ser cri"
REDE,conta_bancaria_especifica_mencionada,30,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"fi - Rendas eventuais e receitas de atividades financeiras e Pructidlári.at~~~~~~~~rf:J disposições legais; IV - Sobras fmanceiras de campanha, recebidas de candidatos; V - Doações de pessoas fisicas e de outras agremiações panidárias, \2 1 financiamento de campanhas eleitorais e das despesas ordinárias do identificação do doador originário; VI - recursos decorrentes da: a) alienação ou locação de bens c produtos próprios; b) comercialização de bens e produtos; c) realização de eventos; ou d) empréstimos contraídos junto a instituição financeira ou equiparados, desde que autorizada a funcionar pelo Banco Central do Brasil. VII -"
REDE,conta_bancaria_especifica_mencionada,31,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"2 §4° - Exceto nos casos de abatimento de dívidas ou de acordos P~~~!~~-A formalizados e fumados pelas partes, a retenção do repasse dos recursos Partidário pela instância superior constitui-se em apropriação indébita, passível de punição de acordo com as normas estabelecidas pelo Elo Nacional. Art. 123 - O repasse das cotas destinadas às instâncias estaduais, a que se refere o artigo anterior, será efetuado pelo Elo Nacional, mediante depósito em conta bancária do Partido em cada Estado, até 10 (dez) dias úteis após a data do depósito efetuado pelo Tribunal Superior Eleitoral à instância nacional. Art. 124 - As instâncias estaduais devemo deliberar sobre a distribuição de parcelas de suas cotas do Fundo Partidário às instâncias municipais, até o montante de 50% (cinquenta por cento) dos valores recebidos. § IDOs critérios a que se refere"
REDE,conta_bancaria_especifica_mencionada,31,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,Estatutos/_analise_notion/REDE_estatuto_atual.txt,"inados à Direção imediatamente superior, Art. 126 - A contribuição financeira dos filiados detentores de mandatos eletivos será. destinada a instância correspondente à esfera político-administrativa correspondente. Art, 127 - Os órgãos partidários, em todos os níveis de direção, devem: 1- inscrever-se no Cadastro Nacional de Pessoa JUIÍdica (CNP J), observando o prazo de 30 (trinta) dias após sua anotação, conforme determinação legal; II - proceder à movimentação financeira exclusivamente em contas bancárias distintas, observada a segregação de recursos conforme a natureza da receita, nos termos da legislação vigente que trata das finanças e contabilidade dos Partidos; m - realizar gastos em conformidade com o disposto neste Estatuto e na legislação aplicável; IV - manter escrituração contábil digital, sob a responsabilidade de profission"
DEMOCRATA,reserva_cota_mulheres_direcao,1,Estatutos/26_DEMOCRATA/001_Estatuto_do_Partido_de_7_4_2025_aprovado_em_2_12_2025.pdf,Estatutos/_analise_notion/DEMOCRATA_estatuto_atual_ocr.txt,"RPP N° 0001554-73.2014.6.00.0000 REQUERENTE: PARTIDO DA MULHER BRASILEIRA (PMB) – Nacional Em sessão de 2 de dezembro de 2025, este Tribunal, por unanimidade, deferiu parcialmente o pedido de alteração estatutária formulado pelo Partido da Mulher Brasileira - PMB, nos termos do Acórdão: REGISTRO DE PARTIDO POLÍTICO. PARTIDO DA MULHER BRASILEIRA. ANOTAÇÃO DE ALTERAÇÕES ESTATUTÁRIAS. SUBSTITUIÇÃO DO NOME. IMPUGNAÇÕES. AUSÊNCIA. PARECER. MINISTÉRIO PÚBLICO ELEITORAL. ADEQUAÇÃO. DISPOSITIVOS. DEFERIMENTO PARCIAL. 1. Pedido formulado pelo Partido da Mulher Brasileira (PMB) – Nacional para anotação das alterações estatutárias aprovadas em Convenção"
DEMOCRATA,reserva_cota_mulheres_direcao,2,Estatutos/26_DEMOCRATA/001_Estatuto_do_Partido_de_7_4_2025_aprovado_em_2_12_2025.pdf,Estatutos/_analise_notion/DEMOCRATA_estatuto_atual_ocr.txt,"2 5. Os arts. 22, § 2º, e 25, parágrafo único, violam os princípios do contraditório e da ampla defesa ao autorizarem, sem garantias processuais, alterações unilaterais nas comissões executivas locais por instâncias superiores do partido. 6. Os parágrafos únicos dos arts. 40 e 42 impõem requisitos desproporcionais e que dificultam a formação de diretórios municipais e estaduais, contrariando a decisão do STF na ADI 5.875, que impôs prazo máximo de quatro anos para substituição de comissões provisórias por órgãos definitivos regularmente eleitos, justamente para que se evite que mandatários provisórios continuem a ser escolhidos, discricionariamente, pela direção superior da agremiação. 7. O partido não incluiu no estatuto regras específicas de prevenção, repressão e combate à violência política contra a mulher, conforme exigido pelo art."
DEMOCRATA,orgao_movimento_mulheres_ou_violencia_politica,2,Estatutos/26_DEMOCRATA/001_Estatuto_do_Partido_de_7_4_2025_aprovado_em_2_12_2025.pdf,Estatutos/_analise_notion/DEMOCRATA_estatuto_atual_ocr.txt,"pais e estaduais, contrariando a decisão do STF na ADI 5.875, que impôs prazo máximo de quatro anos para substituição de comissões provisórias por órgãos definitivos regularmente eleitos, justamente para que se evite que mandatários provisórios continuem a ser escolhidos, discricionariamente, pela direção superior da agremiação. 7. O partido não incluiu no estatuto regras específicas de prevenção, repressão e combate à violência política contra a mulher, conforme exigido pelo art. 15, X, da Lei nº 9.096/1995, descumprindo o prazo legal de 120 dias para adequação estabelecido pela Lei nº 14.192/2021. 8. A ausência dos artigos 82 a 95 no estatuto encartado inviabiliza a análise da alegada alteração do art. 82, impondo à agremiação o dever de prestar esclarecimentos e apresentar o estatuto partidário em sua integralidade. 9. A alteração prom"
DEMOCRATA,fundo_partidario_programas_mulheres_5pct,1,Estatutos/26_DEMOCRATA/001_Estatuto_do_Partido_de_7_4_2025_aprovado_em_2_12_2025.pdf,Estatutos/_analise_notion/DEMOCRATA_estatuto_atual_ocr.txt,"Patriota formando o Partido Renovação Democrática (PRD), o PTB não mais existe enquanto agremiação e, por consequência, o nome não goza mais da proteção prevista no art. 7º, § 3º da Lei dos Partidos Políticos.” (TutCautAnt nº 0600003-57.2024.6.00.0000, Rel. Min. Isabel Gallotti, DJe 10.5.2024). 3. A redação atualizada dos arts. 65 e 72 do estatuto atende às determinações anteriores do TSE, garantindo alternância de poder e vedando a renúncia de recursos do Fundo Partidário por órgãos subnacionais, em consonância com os princípios republicano e democrático. 4. As alterações estatutárias que envolvem ajustes de redação e reorganização interna (ex. arts. 3º, 5º, 11, 12, 27, 43, 45, 96, entre outros) não extrapolam a autonomia partidária e devem ser deferidas, pois dizem respeito ao funcionamento interno da agremiação."
UP,reserva_cota_mulheres_direcao,3,Estatutos/27_UP/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/UP_estatuto_atual.txt,"UNIDADE POPULAR ESTATUTO Capítulo I Do Partido, sede e princípios básicos 10 Oficio de Brasma-DF N° de Protocolo 1 35960 J i ' Artigo 12 - UNIDADE POPULAR é um Partido político, com sede e foro em Brasília, Capital da República, com jurisdição em todo o território nacional e duração indeterminada, rege-se por seu Programa e pelo presente Estatuto. §12 - Caberá ao Diretório Nacional estabelecer o endereço nacional do Partido e fazer constar junto aos órgãos competentes em observância ao disposto neste estatuto e na legislação vigente. A alteração do endereço só poderá ocorrer por decisão de dois terços dos membros do Diretório Na"
UP,reserva_cota_mulheres_direcao,4,Estatutos/27_UP/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/UP_estatuto_atual.txt,"i) Fim de qualquer discriminação religiosa, de raça, sexo ou sexualidade; plena garantia à liberdade religiosa; j) Defesa e proteção do meio ambiente e da natureza; proibição da destruição de florestas; estabelecimento do controle popular sobre a Amazônia; k) Demarcação e posse imediata de todas as terras indígenas; defesa da cultura e dos direitos dos povos indígenas; I) Garantia de Saúde pública e gratuita para todos; ml Defesa e incentivo à cultura nacional e popular; n) Garantia de moradia digna, saneamento e coleta de lixo para todas as famílias brasileiras; o) Apoio à luta de todos os povos e países pela libertação da domina"
UP,conta_bancaria_especifica_mencionada,20,Estatutos/27_UP/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/UP_estatuto_atual.txt,"Artigo 59 - Os Diretórios Munidpais exercerão, no âmbito respectivo e respeitando as decisões dos órgãos superiores, as competências atribuídas ao Diretório Estadual. § 1~ - O Diretório Municipal será presidido pelo PreSidente da Executiva Municipal, instalar-se-á com a presença de metade mais um de seus membros e decidirá por maioria simples dos presentes, exceto nos casos em que este Estatuto exige a maioria absoluta. § 211. O Diretório Municipal, que terá mandato de 2 (dois) anos, será convocado: a) pelo presidente da Executiva Municipal; bJ por metade mais um de seus membros; c) por metade mais um da Bancada Municipal. Artigo 60"
UP,conta_bancaria_especifica_mencionada,21,Estatutos/27_UP/001_Estatuto_do_Partido_PDF.pdf,Estatutos/_analise_notion/UP_estatuto_atual.txt,"§ 111 • As doações e as contribuições de recursos financeiros devem ser efetuadas por cheque nominal ao Partido ou crédito bancário diretamente na conta do Partido, possibilitando a identificação do doador ou contribuinte. § 211 . O Partido pode receber doações de acordo com os critérios estabelecidos na legislação em vigor e em conformidade com as determinações da Secretaria Nacional de Finanças do Partido. § 311 • Outras doações, quaisquer que sejam, devem ser lançadas na contabilidade do Partido, definidos seus valores em moeda corrente. § 411 • É vedado ao Partido receber, direta ou indiretamente, sob qualquer forma ou pretexto,"
UNIÃO,reserva_cota_mulheres_direcao,7,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"6 CAPÍTULO I - DE DELIBERAÇÃO Art. 18. São órgãos de deliberação: I As Convenções Municipais, Estaduais e Nacional; II Os Diretórios Municipais, Estaduais e Nacional. CAPÍTULO II - DE DIREÇÃO Art. 19. São órgãos de direção: I As Comissões Executivas Municipais, Estaduais e Nacional. CAPÍTULO III - DE AÇÃO Art. 20. São órgãos de ação: I Partidária: a) O União Brasil Mulher; b) O União Jovem do Brasil. II Parlamentar: a) As bancadas do Senado Federal e da Câmara dos Deputados; b) As bancadas das Assembleias Legislativas dos Estados e do Distrito Federal; c) As bancadas das Câmaras Municipais. Parágrafo Único. A Comissão Executiva Nacional poderá criar outros órgãos de ação partidária, mediante proposta devidamente justificada e sempre para atender ao interesse da participação política de grupos sociais ou políticos intrapartidários expressi"
UNIÃO,reserva_cota_mulheres_direcao,27,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"26 §2º. Os delegados serão designados através de convite feito por livre escolha do Presidente ou do Secretário-Geral da Comissão Executiva respectiva. §3º. Os delegados não possuem mandato e poderão ser destituídos dessa função por livre escolha do Presidente ou do Secretário-Geral da Comissão Executiva respectiva que deverá comunicar o ato por meio de qualquer meio hábil, inclusive edital, e-mail ou mensagem via aplicativo de comunicação. §4º. Os delegados credenciados pelo órgão de direção Nacional representam o Partido perante quaisquer Tribunais ou Juízes Eleitorais; os credenciados pelos órgãos Estaduais, somente perante o Tribunal Regi"
UNIÃO,reserva_cota_mulheres_direcao,33,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"32 Parágrafo Único. Da decisão que impuser pena disciplinar nos termos deste Estatuto caberá recurso, sem efeito suspensivo, no prazo de 05 (cinco) dias à Comissão Executiva hierarquicamente superior. Art. 94. O parlamentar que deixar o Partido perderá automaticamente a função ou cargo que estiver exercendo na respectiva Casa Legislativa, em virtude da proporção partidária. TÍTULO VIII - DA DISCIPLINA E FIDELIDADE PARTIDÁRIAS CAPÍTULO I DOS PROCESSOS DISCIPLINARES Art. 95. Os filiados, especialmente os membros de órgãos partidários, mediante a apuração em processo regular em que lhes seja garantida ampla defesa, ficarão sujeitos às medidas di"
UNIÃO,reserva_cota_mulheres_direcao,42,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"o Federal, poderá repassar o percentual previsto ou reverter para os gastos com o próprio Diretório Nacional. §2º. Os Diretórios Estaduais poderão abdicar à sua cota parte através de declaração emitida para o Diretório Nacional. §3º. Não havendo interesse do Diretório Estadual em receber a cota a que tem direito, esta reverterá ao Diretório Nacional. §4º. Os Diretórios Estaduais que não abdicarem do recebimento da cota do Fundo Partidário repassarão 50% (cinquenta por cento) de sua cota correspondente para os Diretórios Municipais que: I - estejam regularmente constituídos no TRE de seu respectivo Estado e no Juízo Eleitoral da sua cidade; II - estejam em dia com a contribuição partidária municipal junto aos Diretórios Estaduais; III - estejam em dia com a prestação de contas anual perante a Justiça Eleitoral, estando ela em análise ou de"
UNIÃO,orgao_movimento_mulheres_ou_violencia_politica,7,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"6 CAPÍTULO I - DE DELIBERAÇÃO Art. 18. São órgãos de deliberação: I As Convenções Municipais, Estaduais e Nacional; II Os Diretórios Municipais, Estaduais e Nacional. CAPÍTULO II - DE DIREÇÃO Art. 19. São órgãos de direção: I As Comissões Executivas Municipais, Estaduais e Nacional. CAPÍTULO III - DE AÇÃO Art. 20. São órgãos de ação: I Partidária: a) O União Brasil Mulher; b) O União Jovem do Brasil. II Parlamentar: a) As bancadas do Senado Federal e da Câmara dos Deputados; b) As bancadas das Assembleias Legislativas dos Estados e do Distrito Federal; c) As bancadas das Câmaras Municipais. Parágrafo Único. A Comissão Executiva Nacional poderá criar outros órgãos de ação partidária, mediante proposta devidamente justificada e sempre para atender ao interesse da participação política de grupos sociais ou políticos intrapartidários expressi"
UNIÃO,orgao_movimento_mulheres_ou_violencia_politica,42,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"41 IV - 5% (cinco por cento) para a criação e manutenção de programas de promoção e difusão da participação política das mulheres. §1º. Caso nenhum órgão preencha os requisitos exigidos nas alíneas do inciso III deste artigo, a Comissão Executiva Nacional, mediante análise do desempenho político eleitoral do União Brasil em cada Estado ou Distrito Federal, poderá repassar o percentual previsto ou reverter para os gastos com o próprio Diretório Nacional. §2º. Os Diretórios Estaduais poderão abdicar à sua cota parte através de declaração emitida para o Diretório Nacional. §3º. Não havendo interesse do Diretório Estadual em receber a cota a que"
UNIÃO,fundo_partidario_programas_mulheres_5pct,42,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"41 IV - 5% (cinco por cento) para a criação e manutenção de programas de promoção e difusão da participação política das mulheres. §1º. Caso nenhum órgão preencha os requisitos exigidos nas alíneas do inciso III deste artigo, a Comissão Executiva Nacional, mediante análise do desempenho político eleitoral do União Brasil em cada Estado ou Distrito Federal, poderá repassar o percentual previsto ou reverter para os gastos com o próprio Diretório Nacional. §2º. Os Diretórios Estaduais poderão abdicar à sua cota parte através de declaração emitida para o Diretório Nacional. §3º. Não havendo interesse do Diretório Estadual em receber a cota a que tem dire"
UNIÃO,conta_bancaria_especifica_mencionada,23,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"22 II decidir sobre a linha de atuação política do Partido relativamente a temas da agenda nacional, bem como sobre a possibilidade de participação do União Brasil na Administração Pública; III - promover o processo de averbação das alterações programáticas e estatutárias no Registro Civil das Pessoas Jurídicas e o seu consequente registro no Tribunal Superior Eleitoral, nos termos da Lei eleitoral vigente e em estrito respeito às determinações do Diretório Nacional; IV - promover o registro dos candidatos do Partido a Presidente e a Vice-Presidente da República, na forma disposta na lei eleitoral vigente; V aprovar o calendário das atividade"
UNIÃO,conta_bancaria_especifica_mencionada,32,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"31 §1º. O Instituto ou Fundação definirá sua própria estrutura interna e funcionamento por decisão dos seus integrantes, observando-se a legislação específica. §2º. O Instituto ou Fundação, sem perda de sua autonomia, deverá comunicar ao Diretório Nacional do União Brasil sua constituição, deliberações e atividades. §3º. O Instituto ou Fundação é autorizada a receber recursos do Fundo Especial de Assistência Financeira aos Partidos Políticos (Fundo Partidário) para manutenção e execução de suas atividades de doutrinação e educação política, devendo prestar contas à Comissão Executiva Nacional do União Brasil, ao Ministério Público da comarca"
UNIÃO,conta_bancaria_especifica_mencionada,38,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,Estatutos/_analise_notion/UNIÃO_estatuto_atual.txt,"itos e/ou Vice-Prefeitos e Vereadores e/ou Suplentes de Vereadores poderão contribuir com as Direções do Partido, de acordo com a circunscrição de atuação, ressalvada a possibilidade de os membros do Congresso Nacional, o Presidente e o Vice-Presidente da República poderem contribuir junto à Direção Nacional da legenda. Parágrafo Único. As contribuições deverão ser efetuadas por meio de depósito bancário identificado ou transferência eletrônica na conta bancária do Diretório ou Comissão Provisória até 05 (cinco) dias úteis após o recebimento dos proventos ou serem pagas mediante boleto bancário ou por outra forma de pagamento autorizada legalmente, de acordo com o meio viabilizado pelo Diretório ou Comissão Provisória. Art. 111. Os Diretórios ou Comissões Provisórias Estaduais do União Brasil deverão informar mensalmente à Direção Naciona"
