partido,indice,texto_link,url_origem,url_pdf_final,arquivo,bytes,sha256
PSD,5,"Estatuto do Partido, aprovado em 6.5.2014 (formato PDF",https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-psd-deferido-em-6-maio-2014,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-psd-deferido-em-6-maio-2014/@@download/file/TSE-Estatuto-do-PSD-deferido-em-6-maio-2014.pdf,Estatutos/22_PSD/005_Estatuto_do_Partido_aprovado_em_6_5_2014_PDF.pdf,12589920,21b7e8880b1c3306b5021f6de062f9222352fadf1163de15d4bb3790fbd7b439
PSD,6,"Estatuto do Partido, aprovado em 27.9.2011 (formato PDF)",https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-psd,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-psd/@@download/file/TSE-estatuto-psd.pdf,Estatutos/22_PSD/006_Estatuto_do_Partido_aprovado_em_27_9_2011_PDF.pdf,1581777,06f9f2f4791d602d695af93e3a0d5eac4fd92d3ab5a158b47c03e433e33ce663
SOLIDARIEDADE,1,Estatuto do Partido de 28.4.2022 (formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/estatuto-do-partido-solenidade-2022,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/estatuto-do-partido-solenidade-2022/@@display-file/file/TSE-estatuto-do-partido-solenidade-2022.pdf,Estatutos/23_SOLIDARIEDADE/001_Estatuto_do_Partido_de_28_4_2022_PDF.pdf,26285888,b346b2d07f54f158ec1585d041f5fca276eacc557084c1219f4c9a1f0950a7c6
SOLIDARIEDADE,2,Estatuto do Partido de 15.8.2019 (formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/estatuto-2019-solidariedade-registrado,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/estatuto-2019-solidariedade-registrado/@@display-file/file/TSE-Estatuto-solidariedade-registrado.pdf,Estatutos/23_SOLIDARIEDADE/002_Estatuto_do_Partido_de_15_8_2019_PDF.pdf,6677224,6e961b041f16d6daa6f161af0018e5fe913f0ce3f0c69d0b33a214246b6db062
SOLIDARIEDADE,3,Estatuto do Partido de 17.2.2016 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-solidariedade-de-17-2-2016-aprovado-em-28-6-2018,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-solidariedade-de-17-2-2016-aprovado-em-28-6-2018/@@download/file/tse-estatuto-solidariedade-de-17.2.2016-aprovado-em-28.6.2018.pdf,Estatutos/23_SOLIDARIEDADE/003_Estatuto_do_Partido_de_17_2_2016_PDF.pdf,16574059,4a1f7a356e6cf1b3fbfbce38d0c5fd777f111be29d86708df82dc1aac468dc7f
SOLIDARIEDADE,4,Estatuto do Partido de 25.2.2015 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-sd-de-25-2-2015-aprovado-em-6-8-2015,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-sd-de-25-2-2015-aprovado-em-6-8-2015/@@download/file/tse-estatuto-do-partido-sd-de-25.2.2015-aprovado-em-6.8.2015.pdf,Estatutos/23_SOLIDARIEDADE/004_Estatuto_do_Partido_de_25_2_2015_PDF.pdf,13479919,14184ce9e23e98f83b61b3c1df110049b9414227f681b4512e3b327b892d36e0
SOLIDARIEDADE,5,Estatuto do Partido de 27.9.2013 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-sd-de-27-9-2013-aprovado-em-1-4-2014-pdf,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-sd-de-27-9-2013-aprovado-em-1-4-2014-pdf/@@download/file/tse-estatuto-do-partido-sd-de-27.9.2013-aprovado-em-1.4.2014.pdf,Estatutos/23_SOLIDARIEDADE/005_Estatuto_do_Partido_de_27_9_2013_PDF.pdf,13925496,ad0c987cbdf7eba9cc0d46ad6ae9dbf2e1946b4398741b042a8e624ffc3a85b6
SOLIDARIEDADE,6,"Estatuto do Partido, registrado em 7.11.2012 (formato PDF)",https://www.tse.jus.br/arquivos/tse-estatuto-sdd-de-8-7-2013,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-sdd-de-8-7-2013/@@download/file/Estatuto%202%20(Consolidado)%20SDD.pdf,Estatutos/23_SOLIDARIEDADE/006_Estatuto_do_Partido_registrado_em_7_11_2012_PDF.pdf,2579216,b6d7480636d91a00cccaaf4675c5e72b25fd8a384935d745857289bcbcddcd84
NOVO,1,Estatuto do Partido (Formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-do-partido-de-5-3-2024-formato-pdf-aprovado-em-21-10.2025,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-do-partido-de-5-3-2024-formato-pdf-aprovado-em-21-10.2025/@@display-file/file/tse.estatuto-novo-aprovado-%2520pelo-tse-21-10-2025.pdf,Estatutos/24_NOVO/001_Estatuto_do_Partido_PDF.pdf,500674,49a39985eb5ca274c029216d074db91d1b724602ec2cda33b3e397c0e22c5c00
NOVO,2,Estatuto do Partido (Formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-novo-aprovado-em-26-04-2018,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-novo-aprovado-em-26-04-2018/@@download/file/tse-estatuto-do-partido-NOVO-aprovado-em-26.04.2018.pdf,Estatutos/24_NOVO/002_Estatuto_do_Partido_PDF.pdf,20712747,dbb6f0313a29da2e03b13cccaf4802958aafe1684c080c997e62ebf2c72bf4c9
NOVO,3,Estatuto do Partido (Formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-novo-aprovado-em-17-12-2015,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-novo-aprovado-em-17-12-2015/@@download/file/tse-estatuto-do-partido-NOVO-aprovado-em-17.12.2015.pdf,Estatutos/24_NOVO/003_Estatuto_do_Partido_PDF.pdf,20221051,8d448f9922d08479db73ddf7d49f500ae74213945d5fe05717be16cd55868fea
REDE,1,Estatuto do Partido aprovado em 19.6.2020,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-rede-19062020,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-rede-19062020/@@display-file/file/tse-estatuto-rede-19-06-2020.pdf,Estatutos/25_REDE/001_Estatuto_do_Partido_aprovado_em_19_6_2020.pdf,10564982,633bd121aefc5b61da61e7fc71c4774faea41de17c416e8d2958313e5a702c9f
REDE,2,Estatuto do Partido aprovado em 1.2.2017,https://www.justicaeleitoral.jus.br/arquivos/tse-resolucao-do-partido-rede-sustentabilidade-aprovado-em-1-2-2017,https://www.justicaeleitoral.jus.br/arquivos/tse-resolucao-do-partido-rede-sustentabilidade-aprovado-em-1-2-2017/@@download/file/tse-resolu%C3%A7%C3%A3o-do-partido-REDE%20SUSTENTABILIDADE-aprovado-em-01-02-2017.pdf,Estatutos/25_REDE/002_Estatuto_do_Partido_aprovado_em_1_2_2017.pdf,39655999,0f41bf5845e8b6a50d7e85c9cd07b4eaa851d23831331de164e37133b32eb3bd
REDE,3,Estatuto do Partido aprovado em 8.3.2016,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-rede-sustentabilidade-aprovado-em-8-3-2016,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-rede-sustentabilidade-aprovado-em-8-3-2016/@@download/file/tse-estatuto-do-partido-REDE-SUSTENTABILIDADE-aprovado-em-8.3.2016.pdf,Estatutos/25_REDE/003_Estatuto_do_Partido_aprovado_em_8_3_2016.pdf,50448184,32926bc8f32cc33e9f2e62674268e8234f289c92ac795671c70846759ec868d0
REDE,4,Estatuto do Partido aprovado em 22.9.2015,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-rede-sustentabilidade-aprovado-em-22-9-2015-pdf,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-rede-sustentabilidade-aprovado-em-22-9-2015-pdf/@@download/file/tse-estatuto-do-partido-REDE-SUSTENTABILIDADE-aprovado-em-22.9.2015.pdf,Estatutos/25_REDE/004_Estatuto_do_Partido_aprovado_em_22_9_2015.pdf,21086688,7888bc89c8fb3ce1eaa0ec848c4a9b06b679250bef957b8d7cd6f1649d8a179b
DEMOCRATA,1,"Estatuto do Partido de 7.4.2025, aprovado em 2.12.2025",https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/tse-estatuto-do-partido-de-7-4-2025-aprovado-em-2-12.2025,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/tse-estatuto-do-partido-de-7-4-2025-aprovado-em-2-12.2025/@@display-file/file/tse-estatuto-do-partido-pmb-aprovado-em-2-12-2025.pdf,Estatutos/26_DEMOCRATA/001_Estatuto_do_Partido_de_7_4_2025_aprovado_em_2_12_2025.pdf,45081894,50892dfc0c045986ae1e147f0b5d03b88557eb8ae156d82246846d923a360347
DEMOCRATA,2,"Estatuto do Partido de 11.3.2022, aprovado em 17.2.2023",https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-11-3-2022-aprovado-em-17-2.2023,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-11-3-2022-aprovado-em-17-2.2023/@@display-file/file/PDFsam_merge.pdf,Estatutos/26_DEMOCRATA/002_Estatuto_do_Partido_de_11_3_2022_aprovado_em_17_2_2023.pdf,26538116,ad7a353b95be11dfd26914cd2bdbe118863778ff83a3b279dbea128670fcf2c4
DEMOCRATA,3,"Estatuto do Partido de 24.4.2021, aprovado em 10.2.2022",https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-pmb-de-24-4-2021-aprovado-em-10-2.2022,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-pmb-de-24-4-2021-aprovado-em-10-2.2022/@@display-file/file/folha-de-rosto-e-estatuto-pmb-aprovado-em-10-2-2022.pdf,Estatutos/26_DEMOCRATA/003_Estatuto_do_Partido_de_24_4_2021_aprovado_em_10_2_2022.pdf,12356354,6bd3de9e8e711cc24244ecd13055032c52814e50b03ce1e05c1453651d41ec63
DEMOCRATA,4,Estatuto do partido - aprovado em 4.4.2019,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-pmb-aprovado-em-4-4-2019,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-pmb-aprovado-em-4-4-2019/@@download/file/tse-estatuto-do-partido-pmb-aprovado-em-4-4-2019.pdf,Estatutos/26_DEMOCRATA/004_Estatuto_do_partido_aprovado_em_4_4_2019.pdf,24463134,8b21c365e10a482629c0963bcd0829770bfda96e82c563f83e4176c8c55d4260
DEMOCRATA,5,Estatuto do partido - aprovado em 19.4.2016,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-pmb-de-9-10-2015-deferido-em-19-4-2016,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-pmb-de-9-10-2015-deferido-em-19-4-2016/@@download/file/tse-estatuto-do-partido-pmb-aprovado-em-19-4-2016.pdf,Estatutos/26_DEMOCRATA/005_Estatuto_do_partido_aprovado_em_19_4_2016.pdf,45931159,350778cd778933073b14327cdb0f1105053b65664404539797cca37317ac70a7
DEMOCRATA,6,Estatuto do Partido - aprovado em 29.9.2015,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-pmb-aprovado-em-29-9-2015,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-pmb-aprovado-em-29-9-2015/@@download/file/tse-estatuto-do-partido-pmb-aprovado-em-29-9-2015.pdf,Estatutos/26_DEMOCRATA/006_Estatuto_do_Partido_aprovado_em_29_9_2015.pdf,9032919,f3a603b1aff0249248ae99a0b7bf65a7e110889be411020f395bae1af73a08e2
UP,1,Estatuto do Partido (Formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-unidade-popular,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-unidade-popular/@@display-file/file/TSE_estatuto_unidade_popular_deferido-10-12-2019.pdf,Estatutos/27_UP/001_Estatuto_do_Partido_PDF.pdf,3453444,0611d0e98b6eb175d774b92d7bfdff3c4c9116aa63d12132921945c007c7c2c8
UNIÃO,1,Estatuto do Partido,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-de-20-11-2023-formato-pdf-aprovado-em-27-02.2024,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-de-20-11-2023-formato-pdf-aprovado-em-27-02.2024/@@display-file/file/folha-de-rosto-e-estatuto-uniao-deferido-em-27-2-2024.pdf,Estatutos/28_UNIAO/001_Estatuto_do_Partido.pdf,3981590,1899b556c2e0ae88c2fca427a9f41bf493b17f58629bd7cc402c8d493ba9b8fe
UNIÃO,2,Estatuto do Partido,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-uniao-brasil-8-2-2022,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-uniao-brasil-8-2-2022/@@display-file/file/estatuto-uniao.pdf,Estatutos/28_UNIAO/002_Estatuto_do_Partido.pdf,7215246,3a53d291c669f95227fbccc61619c9f8e7b9124eb32e61f8e4883e69d385af05
PRD,1,"Estatuto do Partido de 10.3.2023 (Formato PDF), aprovado em 15.8.2024",https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-renovacao-democratica-de-10-03-2023-aprovado-em-15-08.2024,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-renovacao-democratica-de-10-03-2023-aprovado-em-15-08.2024/@@display-file/file/PRD-estatuto-10-3-2023-aprovado-15-8-2024.pdf,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,9670292,048b842f552a6381d2304f4c5a49d22e22dc85137a1fa6ab0338cc8c1f036cd5
PRD,2,"Estatuto do Partido (Formato PDF), aprovado em 9.11.2023",https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/tse-estatuto-do-partido-renovacao-democratica-prd,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/tse-estatuto-do-partido-renovacao-democratica-prd/@@display-file/file/tse-sstatuto_PRD.pdf,Estatutos/29_PRD/002_Estatuto_do_Partido_PDF_aprovado_em_9_11_2023.pdf,10316828,588f7f93b435b38b44b4ea23936cec3c2d0785070f2068da579b0856a679b1e5
MISSÃO,1,Estatuto do Partido (Formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-formato-pdf-aprovado-em-14-04-2026,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-formato-pdf-aprovado-em-14-04-2026/@@display-file/file/arquivo-para-publicacao-folha-de-rosto-e-estatuto.pdf,Estatutos/30_MISSAO/001_Estatuto_do_Partido_PDF.pdf,6233969,5ab25317d3ee8e21e310fd72ea601a18a22b8c00c9bb5c3c8787fdad32ba87dd
MISSÃO,2,Estatuto do Partido (Formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-formato-pdf-aprovado-em-4-11.2025,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-partido-formato-pdf-aprovado-em-4-11.2025/@@display-file/file/estatuto-missao-deferido-pelo%2520-tse-4-11-2025.pdf,Estatutos/30_MISSAO/002_Estatuto_do_Partido_PDF.pdf,3844484,f41e14f21690a2bb98b38eced07329e5e3f531cee9f41d142b8f421a56de679a
