"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"91","91","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-","artigo","Art. 13","","Art. 13","","","","","Art. 13. As informações e a documentação, bem como as manifestações ou os esclarecimentos solicitados em razão de inspeção ou correição devem ser disponibilizados, no prazo fixado, à corregedora ou ao corregedor eleitoral ou à comissão por ela ou ele designada.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 13
Tipo: artigo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-
Páginas: 1290-1290
Art. 13. As informações e a documentação, bem como as manifestações ou os esclarecimentos solicitados em razão de inspeção ou correição devem ser disponibilizados, no prazo fixado, à corregedora ou ao corregedor eleitoral ou à comissão por ela ou ele designada.","Art. 13. As informações e a documentação, bem como as manifestações ou os esclarecimentos solicitados em razão de inspeção ou correição devem ser disponibilizados, no prazo fixado, à corregedora ou ao corregedor eleitoral ou à comissão por...","provimento; fevereiro; capitulo; disposicoes; gerais; data; realizacao; audiencia; sera; informacoes","True","603","150"
"92","92","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-","paragrafo","Art. 13, §1º","Art. 13","Art. 13","§1º","","","","§ 1º Poderão ser requisitados processos, livros, registros, documentos, dados estatísticos, arquivos eletrônicos, acesso a sistemas informatizados e o que mais for julgado necessário ou conveniente pela corregedora ou pelo corregedor à realização do procedimento, sem prejuízo de novas requisições no decorrer dos trabalhos.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 13, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-
Dispositivo pai: Art. 13
Páginas: 1290-1290
§ 1º Poderão ser requisitados processos, livros, registros, documentos, dados estatísticos, arquivos eletrônicos, acesso a sistemas informatizados e o que mais for julgado necessário ou conveniente pela corregedora ou pelo corregedor à realização do procedimento, sem prejuízo de novas requisições no decorrer dos trabalhos.","§ 1º Poderão ser requisitados processos, livros, registros, documentos, dados estatísticos, arquivos eletrônicos, acesso a sistemas informatizados e o que mais for julgado necessário ou conveniente pela corregedora ou pelo corregedor à...","realizacao; provimento; fevereiro; capitulo; disposicoes; gerais; data; audiencia; sera; poderao","True","699","174"
"93","93","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-","paragrafo","Art. 13, §2º","Art. 13","Art. 13","§2º","","","","§ 2º A inobservância injustificada da determinação constante do caput deste artigo poderá ensejar a responsabilização funcional do agente que lhe der causa, apurada mediante procedimento administrativo disciplinar próprio, assegurados o contraditório e a ampla defesa.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 13, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-
Dispositivo pai: Art. 13
Páginas: 1290-1290
§ 2º A inobservância injustificada da determinação constante do caput deste artigo poderá ensejar a responsabilização funcional do agente que lhe der causa, apurada mediante procedimento administrativo disciplinar próprio, assegurados o contraditório e a ampla defesa.","§ 2º A inobservância injustificada da determinação constante do caput deste artigo poderá ensejar a responsabilização funcional do agente que lhe der causa, apurada mediante procedimento administrativo disciplinar próprio, assegurados o...","provimento; fevereiro; capitulo; disposicoes; gerais; data; realizacao; audiencia; sera; inobservancia","True","643","160"
"94","94","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-","artigo","Art. 14","","Art. 14","","","","","Art. 14. Será designado, para secretariar o procedimento, um integrante da equipe de inspeção ou correição, que ficará responsável pelas anotações e pela guarda de documentos, arquivos eletrônicos e informações destinadas à consolidação do relatório.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 14
Tipo: artigo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-
Páginas: 1290-1290
Art. 14. Será designado, para secretariar o procedimento, um integrante da equipe de inspeção ou correição, que ficará responsável pelas anotações e pela guarda de documentos, arquivos eletrônicos e informações destinadas à consolidação do relatório.","Art. 14. Será designado, para secretariar o procedimento, um integrante da equipe de inspeção ou correição, que ficará responsável pelas anotações e pela guarda de documentos, arquivos eletrônicos e informações destinadas à consolidação do...","sera; provimento; fevereiro; capitulo; disposicoes; gerais; data; realizacao; audiencia; designado","True","592","148"
"95","95","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-","artigo","Art. 15","","Art. 15","","","","","Art. 15. A autoridade judiciária eleitoral apresentará relatório contendo os resultados da inspeção ou da correição, em até 30 (trinta) dias contados do término do procedimento, sob pena de incorrer em falta funcional sujeita a apuração mediante reclamação disciplinar.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 15
Tipo: artigo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-
Páginas: 1290-1290
Art. 15. A autoridade judiciária eleitoral apresentará relatório contendo os resultados da inspeção ou da correição, em até 30 (trinta) dias contados do término do procedimento, sob pena de incorrer em falta funcional sujeita a apuração mediante reclamação disciplinar.","Art. 15. A autoridade judiciária eleitoral apresentará relatório contendo os resultados da inspeção ou da correição, em até 30 (trinta) dias contados do término do procedimento, sob pena de incorrer em falta funcional sujeita a apuração...","provimento; fevereiro; capitulo; disposicoes; gerais; data; realizacao; audiencia; sera; autoridade","True","611","152"
"96","96","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-","paragrafo","Art. 15, Parágrafo único","Art. 15","Art. 15","Parágrafo único","","","","Parágrafo único. Nos casos de autoinspeção, a Corregedoria Regional Eleitoral poderá autorizar que, na circunscrição, a exigência prevista no caput deste artigo seja suprida com a conclusão do procedimento no SInCo.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 15, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-
Dispositivo pai: Art. 15
Páginas: 1290-1290
Parágrafo único. Nos casos de autoinspeção, a Corregedoria Regional Eleitoral poderá autorizar que, na circunscrição, a exigência prevista no caput deste artigo seja suprida com a conclusão do procedimento no SInCo.","Parágrafo único. Nos casos de autoinspeção, a Corregedoria Regional Eleitoral poderá autorizar que, na circunscrição, a exigência prevista no caput deste artigo seja suprida com a conclusão do procedimento no SInCo.","paragrafo; unico; provimento; fevereiro; capitulo; disposicoes; gerais; data; realizacao; audiencia","True","602","150"
"97","97","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-","artigo","Art. 16","","Art. 16","","","","","Art. 16. O acompanhamento das determinações impostas em inspeções ou correições se fará no próprio procedimento, salvo quando identificadas falhas ou irregularidades graves, que serão tratadas em procedimento próprio.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 16
Tipo: artigo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS > § 2ºA data de realização da audiência será pu-
Páginas: 1290-1290
Art. 16. O acompanhamento das determinações impostas em inspeções ou correições se fará no próprio procedimento, salvo quando identificadas falhas ou irregularidades graves, que serão tratadas em procedimento próprio.","Art. 16. O acompanhamento das determinações impostas em inspeções ou correições se fará no próprio procedimento, salvo quando identificadas falhas ou irregularidades graves, que serão tratadas em procedimento próprio.","proprio; procedimento; provimento; fevereiro; capitulo; disposicoes; gerais; data; realizacao; audiencia","True","559","139"
"98","98","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO II - DA INSPEÇÃO","estrutura","CAPÍTULO II - DA INSPEÇÃO","","Art. 16","","","","","CAPÍTULO II - DA INSPEÇÃO","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: CAPÍTULO II - DA INSPEÇÃO
Tipo: estrutura
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Páginas: 1290-1290
CAPÍTULO II - DA INSPEÇÃO","CAPÍTULO II - DA INSPEÇÃO","capitulo; inspecao; provimento; fevereiro","True","329","82"
"99","99","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO II - DA INSPEÇÃO","artigo","Art. 17","","Art. 17","","","","","Art. 17. As inspeções serão periódicas e realizadas em ciclos.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 17
Tipo: artigo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Páginas: 1290-1290
Art. 17. As inspeções serão periódicas e realizadas em ciclos.","Art. 17. As inspeções serão periódicas e realizadas em ciclos.","provimento; fevereiro; capitulo; inspecao; inspecoes; serao; periodicas; realizadas; ciclos","True","345","86"
"100","100","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO II - DA INSPEÇÃO","paragrafo","Art. 17, Parágrafo único","Art. 17","Art. 17","Parágrafo único","","","","Parágrafo único. Excepcionalmente, as inspeções poderão ser realizadas fora dos períodos definidos no cronograma.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 17, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Dispositivo pai: Art. 17
Páginas: 1290-1290
Parágrafo único. Excepcionalmente, as inspeções poderão ser realizadas fora dos períodos definidos no cronograma.","Parágrafo único. Excepcionalmente, as inspeções poderão ser realizadas fora dos períodos definidos no cronograma.","paragrafo; unico; provimento; fevereiro; capitulo; inspecao; excepcionalmente; inspecoes; poderao; realizadas","True","441","110"
"101","101","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1290","1290","CAPÍTULO II - DA INSPEÇÃO","artigo","Art. 18","","Art. 18","","","","","Art. 18. Se, no curso dos trabalhos da inspeção ou em virtude de reclamações e notícias apresentadas nos termos dos arts. 10 e 11 deste provimento, forem detectadas irregularidades relevantes ou indícios de condutas graves, as autoridades, servidoras ou servidores referidas(os) serão notificadas(os) para se manifestarem no prazo de 10 (dez) dias.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 18
Tipo: artigo
Hierarquia: CAPÍTULO II - DA INSPEÇÃO
Páginas: 1290-1290
Art. 18. Se, no curso dos trabalhos da inspeção ou em virtude de reclamações e notícias apresentadas nos termos dos arts. 10 e 11 deste provimento, forem detectadas irregularidades relevantes ou indícios de condutas graves, as autoridades, servidoras ou servidores referidas(os) serão notificadas(os) para se manifestarem no prazo de 10 (dez) dias.","Art. 18. Se, no curso dos trabalhos da inspeção ou em virtude de reclamações e notícias apresentadas nos termos dos arts. 10 e 11 deste provimento, forem detectadas irregularidades relevantes ou indícios de condutas graves, as autoridades...","provimento; inspecao; fevereiro; capitulo; curso; trabalhos; virtude; reclamacoes; noticias; apresentadas","True","631","157"
