ata_id,ano,data_sessao,tipo,num,titulo,be_n,be_data,arquivo,origem,pag_ini,pag_fim,pngs,ocr_txt,dificuldade,no_ensaio,status,confianca,transcricao,parecer,fidelidade
1936-04-01-x0-99993-p9,1936,1936-04-01,,14,"14ª SESSÃO, EM 1 DE ABRIL DE 1936",52,1936-05-05,1936-05-05 - BE n052 [99993].pdf,BEs 1936\MAIO\05\99993\00000002.pdf,9,10,_paginas\99993\p009.png;_paginas\99993\p010.png,_ocr\1936-04-01-x0-99993-p9.txt,facil,0,regional,alta,1936\1936-04-01-x0-99993-p9.md,,
1936-04-03-o31-99983-p4,1936,1936-04-03,ordinaria,31,ATA DA 31ª SESSÃO ORDINÁRIA REALIZADA EM 3 DE ABRIL DE 1936,,1936-04-09,1936-04-09 - BE [99983].pdf,BEs 1936\ABRIL\09\99983\00000017.pdf,4,6,_paginas\99983\p004.png;_paginas\99983\p005.png;_paginas\99983\p006.png,_ocr\1936-04-03-o31-99983-p4.txt,facil,1,transcrita,alta,1936\1936-04-03-o31-99983-p4.md,,
1936-04-06-o32-99983-p4,1936,1936-04-06,ordinaria,32,ATA DA 32ª SESSÃO ORDINÁRIA REALIZADA EM 6 DE ABRIL DE 1936,,1936-04-09,1936-04-09 - BE [99983].pdf,BEs 1936\ABRIL\09\99983\00000017.pdf,4,6,_paginas\99983\p004.png;_paginas\99983\p005.png;_paginas\99983\p006.png,_ocr\1936-04-06-o32-99983-p4.txt,facil,1,transcrita,alta,1936\1936-04-06-o32-99983-p4.md,,
1936-04-08-o33-99985-p4,1936,1936-04-08,ordinaria,33,ATA DA 33ª SESSÃO ORDINÁRIA REALIZADA EM 8 DE ABRIL DE 1936,,1936-04-16,1936-04-16 - BE [99985].pdf,BEs 1936\ABRIL\16\99985\00000019.pdf,4,6,_paginas\99985\p004.png;_paginas\99985\p005.png;_paginas\99985\p006.png,_ocr\1936-04-08-o33-99985-p4.txt,facil,1,transcrita,alta,1936\1936-04-08-o33-99985-p4.md,,
1936-04-13-x0-99993-p9,1936,1936-04-13,,15,"15ª SESSÃO, EM 13 DE ABRIL DE 1936",52,1936-05-05,1936-05-05 - BE n052 [99993].pdf,BEs 1936\MAIO\05\99993\00000002.pdf,9,10,_paginas\99993\p009.png;_paginas\99993\p010.png,_ocr\1936-04-13-x0-99993-p9.txt,facil,0,regional,alta,1936\1936-04-13-x0-99993-p9.md,,
1936-04-15-x0-99993-p10,1936,1936-04-15,,16,"16ª SESSÃO, EM 15 DE ABRIL DE 1936",52,1936-05-05,1936-05-05 - BE n052 [99993].pdf,BEs 1936\MAIO\05\99993\00000002.pdf,10,12,_paginas\99993\p010.png;_paginas\99993\p011.png;_paginas\99993\p012.png,_ocr\1936-04-15-x0-99993-p10.txt,facil,0,regional,alta,1936\1936-04-15-x0-99993-p10.md,,
1936-04-20-o0-99988-p4,1936,1936-04-20,ordinaria,36,ACTA DA 36ª SESSÃO ORDINARIA REALIZADA EM 20 DE ABRIL DE 1936,47,1936-04-23,1936-04-23 - BE n047 [99988].pdf,BEs 1936\ABRIL\23\99988\00000022.pdf,4,6,_paginas\99988\p004.png;_paginas\99988\p005.png;_paginas\99988\p006.png,_ocr\1936-04-20-o0-99988-p4.txt,facil,0,revisada,alta,1936\1936-04-20-o0-99988-p4.md,1936\1936-04-20-o0-99988-p4.parecer.json,9.5
1936-04-22-o37-99989-p5,1936,1936-04-22,ordinaria,37,ACTA DA 37ª SESSÃO ORDINARIA REALIZADA EM 22 DE ABRIL DE 1936,48,1936-04-25,1936-04-25 - BE n048 [99989].pdf,BEs 1936\ABRIL\25\99989\00000023.pdf,5,7,_paginas\99989\p005.png;_paginas\99989\p006.png;_paginas\99989\p007.png,_ocr\1936-04-22-o37-99989-p5.txt,facil,1,transcrita,alta,1936\1936-04-22-o37-99989-p5.md,,
1936-04-22-x17-575e5a4f-p13,1936,1936-04-22,,17,"17ª SESSÃO, EM 22 DE ABRIL DE 1936",62,1936-05-23,1936-05-23 - BE n062 [575e5a4f].pdf,BEs 1936\MAIO\23_1936_boletim_eleitoral_a5_n62.pdf,13,15,_paginas\575e5a4f\p013.png;_paginas\575e5a4f\p014.png;_paginas\575e5a4f\p015.png,_ocr\1936-04-22-x17-575e5a4f-p13.txt,facil,0,regional,alta,1936\1936-04-22-x17-575e5a4f-p13.md,,
1936-04-29-o0-99994-p5,1936,1936-04-29,ordinaria,40,ACTA DA 40ª SESSÃO ORDINARIA REALIZADA EM 29 DE ABRIL DE 1936,,1936-05-07,1936-05-07 - BE [99994].pdf,BEs 1936\MAIO\07\99994\00000003.pdf,5,6,_paginas\99994\p005.png;_paginas\99994\p006.png,_ocr\1936-04-29-o0-99994-p5.txt,facil,0,transcrita,alta,1936\1936-04-29-o0-99994-p5.md,,
1936-05-03-o43-99998-p5,1936,1936-05-08,ordinaria,43,ATA DA 43ª SESSÃO ORDINÁRIA REALIZADA EM 8 DE MAIO DE 1936,,1936-05-14,1936-05-14 - BE [99998].pdf,BEs 1936\MAIO\14\99998\00000006.pdf,5,7,_paginas\99998\p005.png;_paginas\99998\p006.png;_paginas\99998\p007.png,_ocr\1936-05-03-o43-99998-p5.txt,facil,0,transcrita,alta,1936\1936-05-03-o43-99998-p5.md,,
1936-05-04-o41-99994-p6,1936,1936-05-04,ordinaria,41,"ATA DA 41ª SESSÃO ORDINÁRIA, REALIZADA EM 4 DE MAIO DE 1936",,1936-05-07,1936-05-07 - BE [99994].pdf,BEs 1936\MAIO\07\99994\00000003.pdf,6,8,_paginas\99994\p006.png;_paginas\99994\p007.png;_paginas\99994\p008.png,_ocr\1936-05-04-o41-99994-p6.txt,facil,1,revisada,alta,1936\1936-05-04-o41-99994-p6.md,1936\1936-05-04-o41-99994-p6.parecer.json,9
1936-05-11-o44-99999-p4,1936,1936-05-11,ordinaria,44,ATA DA 44ª SESSÃO ORDINÁRIA REALIZADA EM 11 DE MAIO DE 1936,,1936-05-16,1936-05-16 - BE [99999].pdf,BEs 1936\MAIO\16\99999\00000007.pdf,4,6,_paginas\99999\p004.png;_paginas\99999\p005.png;_paginas\99999\p006.png,_ocr\1936-05-11-o44-99999-p4.txt,facil,1,revisada,alta,1936\1936-05-11-o44-99999-p4.md,1936\1936-05-11-o44-99999-p4.parecer.json,10
1936-05-13-o0-100000-p5,1936,1936-05-13,ordinaria,45,ATA DA 45ª SESSÃO ORDINÁRIA REALIZADA EM 13 DE MAIO DE 1936,58,1936-05-19,1936-05-19 - BE n058 [100000].pdf,BEs 1936\MAIO\19\100000\00000008.pdf,5,7,_paginas\100000\p005.png;_paginas\100000\p006.png;_paginas\100000\p007.png,_ocr\1936-05-13-o0-100000-p5.txt,facil,0,revisada,alta,1936\1936-05-13-o0-100000-p5.md,1936\1936-05-13-o0-100000-p5.parecer.json,10
1936-05-20-x48-575e5a4f-p5,1936,1936-05-20,ordinaria,48,"ATA DA 48ª SESSÃO ORDINÁRIA REALIZADA EM 20 DE MAIO DE 1936, SOB A PRESIDÊNCIA DO SR. MINISTRO HERMEGILDO DE BARROS",62,1936-05-23,1936-05-23 - BE n062 [575e5a4f].pdf,BEs 1936\MAIO\23_1936_boletim_eleitoral_a5_n62.pdf,5,6,_paginas\575e5a4f\p005.png;_paginas\575e5a4f\p006.png,_ocr\1936-05-20-x48-575e5a4f-p5.txt,facil,0,transcrita,alta,1936\1936-05-20-x48-575e5a4f-p5.md,,
1936-05-22-x49-575e5a4f-p6,1936,1936-05-22,ordinaria,49,"ATA DA 49ª SESSÃO ORDINÁRIA, REALIZADA EM 22 DE MAIO DE 1936, SOB A PRESIDÊNCIA DO SR. MINISTRO HERMENEGILDO DE BARROS",62,1936-05-23,1936-05-23 - BE n062 [575e5a4f].pdf,BEs 1936\MAIO\23_1936_boletim_eleitoral_a5_n62.pdf,6,8,_paginas\575e5a4f\p006.png;_paginas\575e5a4f\p007.png;_paginas\575e5a4f\p008.png,_ocr\1936-05-22-x49-575e5a4f-p6.txt,facil,0,transcrita,alta,1936\1936-05-22-x49-575e5a4f-p6.md,,
1936-05-25-o50-575e5a4f-p2,1936,1936-05-25,ordinaria,50,ATA DA 50ª SESSÃO ORDINÁRIA REALIZADA EM 25 DE MAIO DE 1936,62,1936-05-23,1936-05-23 - BE n062 [575e5a4f].pdf,BEs 1936\MAIO\23_1936_boletim_eleitoral_a5_n62.pdf,2,4,_paginas\575e5a4f\p002.png;_paginas\575e5a4f\p003.png;_paginas\575e5a4f\p004.png,_ocr\1936-05-25-o50-575e5a4f-p2.txt,facil,0,problema,alta,1936\1936-05-25-o50-575e5a4f-p2.md,,
1936-06-05-o55-8c71f035-p3,1936,1936-06-05,ordinaria,55,ATA DA 55ª SESSÃO ORDINÁRIA REALIZADA EM 5 DE JUNHO DE 1936,67,1936-06-09,1936-06-09 - BE n067 [8c71f035].pdf,BEs 1936\JUNHO\1936_boletim_eleitoral_a5_n67.pdf,3,5,_paginas\8c71f035\p003.png;_paginas\8c71f035\p004.png;_paginas\8c71f035\p005.png,_ocr\1936-06-05-o55-8c71f035-p3.txt,facil,0,transcrita,alta,1936\1936-06-05-o55-8c71f035-p3.md,,
1936-06-08-x56-f8c403d8-p3,1936,1936-06-08,ordinaria,56,ATA DA 56ª SESSÃO ORDINÁRIA REALIZADA EM 8 DE JUNHO DE 1936,68,1936-05-30,1936-05-30 - BE n068 [f8c403d8].pdf,BEs 1936\JUNHO\1936_boletim_eleitoral_a5_n68.pdf,3,5,_paginas\f8c403d8\p003.png;_paginas\f8c403d8\p004.png;_paginas\f8c403d8\p005.png,_ocr\1936-06-08-x56-f8c403d8-p3.txt,facil,0,revisada,alta,1936\1936-06-08-x56-f8c403d8-p3.md,1936\1936-06-08-x56-f8c403d8-p3.parecer.json,10
1936-06-12-x58-100012-p4,1936,1936-06-12,ordinaria,58,ATA DA 58ª SESSÃO ORDINÁRIA REALIZADA EM 12 DE JUNHO DE 1936,70,1936-06-16,1936-06-16 - BE n070 [100012].pdf,BEs 1936\JUNHO\16\100012\00000020.pdf,4,6,_paginas\100012\p004.png;_paginas\100012\p005.png;_paginas\100012\p006.png,_ocr\1936-06-12-x58-100012-p4.txt,facil,0,transcrita,alta,1936\1936-06-12-x58-100012-p4.md,,
1936-06-12-o0-100012-p2,1936,1936-06-12,ordinaria,58,"JULGAMENTOS DA 58ª SESSÃO ORDINÁRIA DO TRIBUNAL SUPERIOR REALIZADA EM 12 DE JUNHO DE 1936, SOB A PRESIDÊNCIA DO SR. MINISTRO HERMENEGILDO DE BARROS",70,1936-06-16,1936-06-16 - BE n070 [100012].pdf,BEs 1936\JUNHO\16\100012\00000020.pdf,2,4,_paginas\100012\p002.png;_paginas\100012\p003.png;_paginas\100012\p004.png,_ocr\1936-06-12-o0-100012-p2.txt,dificil,0,problema,baixa,1936\1936-06-12-o0-100012-p2.md,,
1936-06-15-o59-100014-p6,1936,1936-06-15,ordinaria,59,ATA DA 59ª SESSÃO ORDINÁRIA REALIZADA EM 15 DE JUNHO DE 1936,,1936-06-20,1936-06-20 - BE [100014].pdf,BEs 1936\JUNHO\20\100014\00000022.pdf,6,8,_paginas\100014\p006.png;_paginas\100014\p007.png;_paginas\100014\p008.png,_ocr\1936-06-15-o59-100014-p6.txt,facil,1,transcrita,alta,1936\1936-06-15-o59-100014-p6.md,,
1936-06-17-o0-100014-p6,1936,1936-06-17,ordinaria,60,ATA DA 60ª SESSÃO ORDINÁRIA REALIZADA EM 17 DE JUNHO DE 1936,,1936-06-20,1936-06-20 - BE [100014].pdf,BEs 1936\JUNHO\20\100014\00000022.pdf,6,8,_paginas\100014\p006.png;_paginas\100014\p007.png;_paginas\100014\p008.png,_ocr\1936-06-17-o0-100014-p6.txt,facil,0,revisada,alta,1936\1936-06-17-o0-100014-p6.md,1936\1936-06-17-o0-100014-p6.parecer.json,10
1936-06-19-o61-100015-p5,1936,1936-06-19,ordinaria,61,ATA DA 61ª SESSÃO ORDINÁRIA REALIZADA EM 19 DE JUNHO DE 1936,,1936-06-23,1936-06-23 - BE [100015].pdf,BEs 1936\JUNHO\23\100015\00000023.pdf,5,7,_paginas\100015\p005.png;_paginas\100015\p006.png;_paginas\100015\p007.png,_ocr\1936-06-19-o61-100015-p5.txt,facil,1,transcrita,alta,1936\1936-06-19-o61-100015-p5.md,,
1936-06-26-o64-100019-p5,1936,1936-06-26,ordinaria,64,ATA DA 64ª SESSÃO ORDINÁRIA REALIZADA EM 26 DE JUNHO DE 1936,,1936-07-02,1936-07-02 - BE [100019].pdf,BEs 1936\JULHO\02\100019\00000001.pdf,5,7,_paginas\100019\p005.png;_paginas\100019\p006.png;_paginas\100019\p007.png,_ocr\1936-06-26-o64-100019-p5.txt,facil,1,transcrita,alta,1936\1936-06-26-o64-100019-p5.md,,
1936-07-08-o68-100023-p5,1936,1936-07-08,ordinaria,68,"ATA DA 68ª SESSÃO ORDINÁRIA, REALIZADA EM 8 DE JULHO DE 1936",,1936-07-11,1936-07-11 - BE [100023].pdf,BEs 1936\JULHO\11\100023\00000005.pdf,5,7,_paginas\100023\p005.png;_paginas\100023\p006.png;_paginas\100023\p007.png,_ocr\1936-07-08-o68-100023-p5.txt,facil,1,revisada,media,1936\1936-07-08-o68-100023-p5.md,1936\1936-07-08-o68-100023-p5.parecer.json,9.8
1936-07-10-o69-100024-p4,1936,1936-07-10,ordinaria,69,ATA DA 69ª SESSÃO ORDINÁRIA REALIZADA EM 10 DE JULHO DE 1936,,1936-07-14,1936-07-14 - BE [100024].pdf,BEs 1936\JULHO\14\100024\00000006.pdf,4,6,_paginas\100024\p004.png;_paginas\100024\p005.png;_paginas\100024\p006.png,_ocr\1936-07-10-o69-100024-p4.txt,facil,1,revisada,media,1936\1936-07-10-o69-100024-p4.md,1936\1936-07-10-o69-100024-p4.parecer.json,9.7
1936-07-13-o70-100025-p5,1936,1936-07-13,ordinaria,70,ATA DA 70ª SESSÃO ORDINÁRIA REALIZADA EM 13 DE JULHO DE 1936,,1936-07-16,1936-07-16 - BE [100025].pdf,BEs 1936\JULHO\16\100025\00000007.pdf,5,7,_paginas\100025\p005.png;_paginas\100025\p006.png;_paginas\100025\p007.png,_ocr\1936-07-13-o70-100025-p5.txt,facil,1,transcrita,alta,1936\1936-07-13-o70-100025-p5.md,,
1936-07-20-o73-100122-p5,1936,1936-07-20,ordinaria,73,ATA DA 73ª SESSÃO ORDINÁRIA REALIZADA EM 20 DE JULHO DE 1936,,1936-07-23,1936-07-23 - BE [100122].pdf,BEs 1936\JULHO\23\100122\00000010.pdf,5,7,_paginas\100122\p005.png;_paginas\100122\p006.png;_paginas\100122\p007.png,_ocr\1936-07-20-o73-100122-p5.txt,facil,1,revisada,media,1936\1936-07-20-o73-100122-p5.md,1936\1936-07-20-o73-100122-p5.parecer.json,10
1936-07-22-o74-100123-p4,1936,1936-07-22,ordinaria,74,ATA DA 74ª SESSÃO ORDINÁRIA REALIZADA EM 22 DE JULHO DE 1936,,1936-07-25,1936-07-25 - BE [100123].pdf,BEs 1936\JULHO\25\100123\00000011.pdf,4,6,_paginas\100123\p004.png;_paginas\100123\p005.png;_paginas\100123\p006.png,_ocr\1936-07-22-o74-100123-p4.txt,facil,1,transcrita,alta,1936\1936-07-22-o74-100123-p4.md,,
1936-07-24-o75-100124-p4,1936,1936-07-24,ordinaria,75,ATA DA 75ª SESSÃO ORDINÁRIA RELIZADA EM 24 DE JULHO DE 1936,,1936-07-28,1936-07-28 - BE [100124].pdf,BEs 1936\JULHO\28\100124\00000012.pdf,4,6,_paginas\100124\p004.png;_paginas\100124\p005.png;_paginas\100124\p006.png,_ocr\1936-07-24-o75-100124-p4.txt,facil,1,revisada,alta,1936\1936-07-24-o75-100124-p4.md,1936\1936-07-24-o75-100124-p4.parecer.json,10
1936-07-27-o0-100126-p5,1936,1936-07-27,ordinaria,76,ATA DA 76ª SESSÃO ORDINÁRIA REALIZADA EM 27 DE JULHO DE 1936,,1936-07-30,1936-07-30 - BE [100126].pdf,BEs 1936\JULHO\30\100126\00000014.pdf,5,7,_paginas\100126\p005.png;_paginas\100126\p006.png;_paginas\100126\p007.png,_ocr\1936-07-27-o0-100126-p5.txt,facil,0,transcrita,alta,1936\1936-07-27-o0-100126-p5.md,,
1936-08-05-o80-100136-p5,1936,1936-08-05,ordinaria,80,"ATA DA 80ª SESSÃO ORDINÁRIA, REALIZADA EM 5 DE AGOSTO DE 1936",,1936-08-08,1936-08-08 - BE [100136].pdf,BEs 1936\AGOSTO\08\100136\00000018.pdf,5,7,_paginas\100136\p005.png;_paginas\100136\p006.png;_paginas\100136\p007.png,_ocr\1936-08-05-o80-100136-p5.txt,facil,1,transcrita,alta,1936\1936-08-05-o80-100136-p5.md,,
1936-08-05-x32-100144-p8,1936,1936-08-05,,32,"32ª SESSÃO, EM 5 DE AGOSTO DE 1936",101,1936-08-27,1936-08-27 - BE n101 [100144].pdf,BEs 1936\AGOSTO\27\100144\00000026.pdf,8,9,_paginas\100144\p008.png;_paginas\100144\p009.png,_ocr\1936-08-05-x32-100144-p8.txt,facil,0,regional,media,1936\1936-08-05-x32-100144-p8.md,,
1936-08-07-o81-100137-p4,1936,1936-08-07,ordinaria,81,ATA DA 81ª SESSÃO ORDINÁRIA REALIZADA EM 7 DE AGOSTO DE 1936,,1936-08-11,1936-08-11 - BE [100137].pdf,BEs 1936\AGOSTO\11\100137\00000019.pdf,4,6,_paginas\100137\p004.png;_paginas\100137\p005.png;_paginas\100137\p006.png,_ocr\1936-08-07-o81-100137-p4.txt,facil,1,transcrita,alta,1936\1936-08-07-o81-100137-p4.md,,
1936-08-10-o82-100138-p4,1936,1936-08-10,ordinaria,82,ATA DA 82ª SESSÃO ORDINÁRIA REALIZADA EM 10 DE AGOSTO DE 1936,,1936-08-13,1936-08-13 - BE [100138].pdf,BEs 1936\AGOSTO\13\100138\00000020.pdf,4,6,_paginas\100138\p004.png;_paginas\100138\p005.png;_paginas\100138\p006.png,_ocr\1936-08-10-o82-100138-p4.txt,facil,1,revisada,alta,1936\1936-08-10-o82-100138-p4.md,1936\1936-08-10-o82-100138-p4.parecer.json,9.5
1936-08-12-x33-100144-p9,1936,1936-08-12,,33,"33ª SESSÃO, EM 12 DE AGOSTO DE 1936",101,1936-08-27,1936-08-27 - BE n101 [100144].pdf,BEs 1936\AGOSTO\27\100144\00000026.pdf,9,11,_paginas\100144\p009.png;_paginas\100144\p010.png;_paginas\100144\p011.png,_ocr\1936-08-12-x33-100144-p9.txt,facil,0,regional,alta,1936\1936-08-12-x33-100144-p9.md,,
1936-08-17-o85-100141-p4,1936,1936-08-17,ordinaria,85,85ª SESSÃO ORDINÁRIA REALIZADA EM 17 DE AGOSTO DE 1936,,1936-08-20,1936-08-20 - BE [100141].pdf,BEs 1936\AGOSTO\20\100141\00000023.pdf,4,6,_paginas\100141\p004.png;_paginas\100141\p005.png;_paginas\100141\p006.png,_ocr\1936-08-17-o85-100141-p4.txt,facil,1,transcrita,alta,1936\1936-08-17-o85-100141-p4.md,,
1936-08-19-x34-59a09b95-p9,1936,1936-08-19,,34,"34ª SESSÃO, EM 19 DE AGOSTO DE 1936",108,1936-08-24,1936-08-24 - BE n108 [59a09b95].pdf,BEs 1936\SETEMBRO\1936_boletim_eleitoral_a5_n108.pdf,9,11,_paginas\59a09b95\p009.png;_paginas\59a09b95\p010.png;_paginas\59a09b95\p011.png,_ocr\1936-08-19-x34-59a09b95-p9.txt,facil,0,regional,alta,1936\1936-08-19-x34-59a09b95-p9.md,,
1936-08-24-x88-100144-p4,1936,1936-08-24,ordinaria,88,88ª SESSÃO ORDINÁRIA REALIZADA EM 24 DE AGOSTO DE 1936,101,1936-08-27,1936-08-27 - BE n101 [100144].pdf,BEs 1936\AGOSTO\27\100144\00000026.pdf,4,6,_paginas\100144\p004.png;_paginas\100144\p005.png;_paginas\100144\p006.png,_ocr\1936-08-24-x88-100144-p4.txt,facil,0,transcrita,alta,1936\1936-08-24-x88-100144-p4.md,,
1936-08-26-o89-100145-p4,1936,1936-08-26,ordinaria,89,"89ª SESSÃO ORDINÁRIA, REALIZADA EM 26 DE AGOSTO DE 1936",,1936-08-29,1936-08-29 - BE [100145].pdf,BEs 1936\AGOSTO\29\100145\00000027.pdf,4,6,_paginas\100145\p004.png;_paginas\100145\p005.png;_paginas\100145\p006.png,_ocr\1936-08-26-o89-100145-p4.txt,facil,1,transcrita,alta,1936\1936-08-26-o89-100145-p4.md,,
1936-08-28-o90-100147-p4,1936,1936-08-28,ordinaria,90,"90ª SESSÃO ORDINÁRIA, REALIZADA EM 28 DE AGOSTO DE 1936",,1936-09-03,1936-09-03 - BE [100147].pdf,BEs 1936\SETEMBRO\03\100147\00000029.pdf,4,6,_paginas\100147\p004.png;_paginas\100147\p005.png;_paginas\100147\p006.png,_ocr\1936-08-28-o90-100147-p4.txt,facil,1,revisada,alta,1936\1936-08-28-o90-100147-p4.md,1936\1936-08-28-o90-100147-p4.parecer.json,10
1936-09-01-o98-100156-p4,1936,1936-09-21,ordinaria,98,"ATA DA 98ª SESSÃO ORDINÁRIA, REALIZADA EM 21 DE SETEMBRO DE 1936",,1936-09-24,1936-09-24 - BE [100156].pdf,BEs 1936\SETEMBRO\24\100156\00000038.pdf,4,6,_paginas\100156\p004.png;_paginas\100156\p005.png;_paginas\100156\p006.png,_ocr\1936-09-01-o98-100156-p4.txt,facil,0,transcrita,alta,1936\1936-09-01-o98-100156-p4.md,,
1936-09-02-x0-100155-p9,1936,1936-09-02,,36,"36ª SESSÃO, EM 2 DE SETEMBRO DE 1936",,1936-09-22,1936-09-22 - BE [100155].pdf,BEs 1936\SETEMBRO\22\100155\00000037.pdf,9,10,_paginas\100155\p009.png;_paginas\100155\p010.png,_ocr\1936-09-02-x0-100155-p9.txt,facil,0,regional,alta,1936\1936-09-02-x0-100155-p9.md,,
1936-09-04-o92-59a09b95-p3,1936,1936-09-04,ordinaria,92,92ª. SESSÃO ORDINARIA REALIZADA EM 4 DE SETEMBRO DE 1936,108,1936-08-24,1936-08-24 - BE n108 [59a09b95].pdf,BEs 1936\SETEMBRO\1936_boletim_eleitoral_a5_n108.pdf,3,5,_paginas\59a09b95\p003.png;_paginas\59a09b95\p004.png;_paginas\59a09b95\p005.png,_ocr\1936-09-04-o92-59a09b95-p3.txt,facil,0,transcrita,alta,1936\1936-09-04-o92-59a09b95-p3.md,,
1936-09-09-o93-59a09b95-p3,1936,1936-09-09,ordinaria,93,"93ª SESSÃO ORDINARIA, REALIZADA EM 9 DE SETEMBRO DE 1936",108,1936-08-24,1936-08-24 - BE n108 [59a09b95].pdf,BEs 1936\SETEMBRO\1936_boletim_eleitoral_a5_n108.pdf,3,5,_paginas\59a09b95\p003.png;_paginas\59a09b95\p004.png;_paginas\59a09b95\p005.png,_ocr\1936-09-09-o93-59a09b95-p3.txt,facil,0,transcrita,alta,1936\1936-09-09-o93-59a09b95-p3.md,,
1936-09-09-x37-100155-p10,1936,1936-09-09,,37,"37ª SESSÃO, EM 9 DE SETEMBRO DE 1936",,1936-09-22,1936-09-22 - BE [100155].pdf,BEs 1936\SETEMBRO\22\100155\00000037.pdf,10,12,_paginas\100155\p010.png;_paginas\100155\p011.png;_paginas\100155\p012.png,_ocr\1936-09-09-x37-100155-p10.txt,facil,0,regional,alta,1936\1936-09-09-x37-100155-p10.md,,
1936-09-14-o95-33e3b51e-p3,1936,1936-09-14,ordinaria,95,95ª SESSÃO ORDINÁRIA REALIZADA EM 14 DE SETEMBRO DE 1936,110,1936-09-17,1936-09-17 - BE n110 [33e3b51e].pdf,BEs 1936\SETEMBRO\1936_boletim_eleitoral_a5_n110.pdf,3,5,_paginas\33e3b51e\p003.png;_paginas\33e3b51e\p004.png;_paginas\33e3b51e\p005.png,_ocr\1936-09-14-o95-33e3b51e-p3.txt,facil,0,transcrita,alta,1936\1936-09-14-o95-33e3b51e-p3.md,,
1936-09-16-o96-7c779739-p3,1936,1936-09-16,ordinaria,96,ATA DA 96ª SESSÃO ORDINÁRIA REALIZADA EM 16 DE SETEMBRO DE 1936,111,1936-08-26,1936-08-26 - BE n111 [7c779739].pdf,BEs 1936\SETEMBRO\1936_boletim_eleitoral_a5_n111.pdf,3,5,_paginas\7c779739\p003.png;_paginas\7c779739\p004.png;_paginas\7c779739\p005.png,_ocr\1936-09-16-o96-7c779739-p3.txt,facil,0,problema,alta,1936\1936-09-16-o96-7c779739-p3.md,,
1936-09-18-o97-100155-p4,1936,1936-09-18,ordinaria,97,ATA DA 97ª SESSÃO ORDINÁRIA REALIZADA EM 18 DE SETEMBRO DE 1936,,1936-09-22,1936-09-22 - BE [100155].pdf,BEs 1936\SETEMBRO\22\100155\00000037.pdf,4,6,_paginas\100155\p004.png;_paginas\100155\p005.png;_paginas\100155\p006.png,_ocr\1936-09-18-o97-100155-p4.txt,facil,1,revisada,alta,1936\1936-09-18-o97-100155-p4.md,1936\1936-09-18-o97-100155-p4.parecer.json,10
1936-09-23-o99-100157-p4,1936,1936-09-23,ordinaria,99,ATA DA 99ª SESSÃO ORDINÁRIA REALIZADA EM 23 DE SETEMBRO DE 1936,,1936-09-26,1936-09-26 - BE [100157].pdf,BEs 1936\SETEMBRO\26\100157\00000039.pdf,4,6,_paginas\100157\p004.png;_paginas\100157\p005.png;_paginas\100157\p006.png,_ocr\1936-09-23-o99-100157-p4.txt,facil,1,problema,alta,1936\1936-09-23-o99-100157-p4.md,,
1936-10-05-o103-100033-p4,1936,1936-10-05,ordinaria,103,103ª SESSÃO ORDINÁRIA REALIZADA EM 5 DE OUTUBRO DE 1936,,1936-10-08,1936-10-08 - BE [100033].pdf,BEs 1936\OUTUBRO\08\100033\00000004.pdf,4,6,_paginas\100033\p004.png;_paginas\100033\p005.png;_paginas\100033\p006.png,_ocr\1936-10-05-o103-100033-p4.txt,facil,1,transcrita,alta,1936\1936-10-05-o103-100033-p4.md,,
1936-10-14-o106-100038-p7,1936,1936-10-14,ordinaria,106,"ATA DA 106ª SESSÃO ORDINÁRIA, REALIZADA EM 14 DE OUTUBRO DE 1936",,1936-10-17,1936-10-17 - BE [100038].pdf,BEs 1936\OUTUBRO\17\100038\00000007.pdf,7,9,_paginas\100038\p007.png;_paginas\100038\p008.png;_paginas\100038\p009.png,_ocr\1936-10-14-o106-100038-p7.txt,facil,1,transcrita,alta,1936\1936-10-14-o106-100038-p7.md,,
1936-10-21-x43-100047-p8,1936,1936-10-21,,43,"43ª SESSÃO, EM 21 DE OUTUBRO DE 1936",,1936-11-05,1936-11-05 - BE [100047].pdf,BEs 1936\NOVEMBRO\05\100047\00000014.pdf,8,10,_paginas\100047\p008.png;_paginas\100047\p009.png;_paginas\100047\p010.png,_ocr\1936-10-21-x43-100047-p8.txt,facil,0,regional,alta,1936\1936-10-21-x43-100047-p8.md,,
1936-10-23-o11-100042-p4,1936,1936-10-23,ordinaria,110,ATA DA 110ª SESSÃO ORDINÁRIA REALIZADA EM 23 DE OUTUBRO DE 1936,126,1936-10-27,1936-10-27 - BE n126 [100042].pdf,BEs 1936\OUTUBRO\27\100042\00000011.pdf,4,6,_paginas\100042\p004.png;_paginas\100042\p005.png;_paginas\100042\p006.png,_ocr\1936-10-23-o11-100042-p4.txt,facil,0,transcrita,alta,1936\1936-10-23-o11-100042-p4.md,,
1936-10-26-o111-100044-p4,1936,1936-10-26,ordinaria,111,ATA DA 111ª SESSÃO ORDINÁRIA REALISADA EM 26 DE OUTUBRO DE 1936,,1936-10-29,1936-10-29 - BE [100044].pdf,BEs 1936\OUTUBRO\29\100044\00000012.pdf,4,6,_paginas\100044\p004.png;_paginas\100044\p005.png;_paginas\100044\p006.png,_ocr\1936-10-26-o111-100044-p4.txt,facil,1,transcrita,alta,1936\1936-10-26-o111-100044-p4.md,,
