row_idx,ID,numero_processo,ramo,link_1,status_api,texto_original_recuperado_html,tema_len,contexto_len,tese_len,bullet_points_len,punchline_len
25828,25829,1433,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1433/processoClasse=CTA/decisaoData=20070904,ok,sim,82,745,435,483,88
25829,25830,1436,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29982,ok,sim,81,423,380,389,85
25830,25831,1438,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1438/processoClasse=CTA/decisaoData=20071213,ok,sim,66,395,380,558,113
25831,25832,1441,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1441/processoClasse=CTA/decisaoData=20070918,ok,sim,61,411,265,332,104
25832,25833,1458,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30311,ok,sim,81,418,300,308,72
25833,25834,1464,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30465,ok,sim,88,468,391,416,98
25834,25835,1469,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1469/processoClasse=CTA/decisaoData=20071113,ok,sim,78,514,274,455,71
25835,25836,1471,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1471/processoClasse=CTA/decisaoData=20071213,ok,sim,70,470,317,439,115
25836,25837,1476,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30126,ok,sim,74,532,518,571,120
25837,25838,1512,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30005,ok,sim,74,612,294,607,113
25838,25839,1535,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30171,ok,sim,109,772,349,596,64
25839,25840,1557,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29963,ok,sim,71,351,382,363,72
25840,25841,1565,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29964,ok,sim,64,534,379,601,93
25841,25842,1568,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30168,ok,sim,78,463,392,469,104
25842,25843,1577,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30307,ok,sim,79,427,292,430,94
25843,25844,1588,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/23910,ok,sim,88,634,412,457,95
25844,25845,1607,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30501,ok,sim,107,696,382,458,104
25845,25846,19291,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19291/processoClasse=PA/decisaoData=20040824,ok,sim,107,387,345,597,94
25846,25847,19297,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19297/processoClasse=PA/decisaoData=20060411,ok,sim,90,425,497,409,131
25847,25848,19862,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19862/processoClasse=RESPE/decisaoData=20020827,ok,sim,82,629,320,518,104
25848,25849,21,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/301306,ok,sim,67,897,496,816,70
25849,25850,224668,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2967830,ok,sim,83,594,374,636,97
25850,25851,25304,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=25304/processoClasse=RESPE/decisaoData=20061212,ok,sim,70,534,305,483,124
25851,25852,260948,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/304176,ok,sim,98,755,535,514,141
25852,25853,2621,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/127917,ok,sim,82,477,301,528,96
25853,25854,27832,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=27832/processoClasse=RESPE/decisaoData=20070619,ok,sim,77,670,422,424,94
25854,25855,28391,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30626,ok,sim,78,406,270,462,74
25855,25856,29755,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53276,ok,sim,99,574,345,515,60
25856,25857,35770,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/37702,ok,sim,99,563,361,392,98
25857,25858,46338,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3329177,ok,sim,92,538,354,547,82
25858,25859,46423,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3251638,ok,sim,66,612,431,573,137
25859,25860,5689,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5689/processoClasse=AG/decisaoData=20050621,ok,sim,71,564,253,561,116
25860,25861,590,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=590/processoClasse=CTA/decisaoData=20000321,ok,sim,105,619,577,728,104
25861,25862,60000109,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3299064,ok,sim,79,538,313,415,75
25862,25863,60000271,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3410525,ok,sim,87,513,354,398,96
25863,25864,60004526,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3317691,ok,sim,75,876,399,450,79
25864,25865,60006504,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3362129,ok,sim,111,604,354,542,68
25865,25866,60008246,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3396675,ok,sim,83,776,657,546,106
25866,25867,60009115,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3468350,ok,sim,92,617,377,474,102
25867,25868,60009217,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3391724,ok,sim,69,575,306,396,95
25868,25869,60012687,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3452774,ok,sim,99,502,405,473,87
25869,25870,60013796,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469640,ok,sim,101,756,409,632,86
25870,25871,60014657,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3427952,ok,sim,96,590,390,550,77
25871,25872,60021480,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3397279,ok,sim,97,631,314,529,106
25872,25873,60023030,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3457454,ok,sim,81,837,528,767,109
25873,25874,60023635,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3040220,ok,sim,93,549,339,421,92
25874,25875,60024978,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3487630,ok,sim,78,675,304,661,102
25875,25876,60026574,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1404636,ok,sim,70,542,450,480,98
25876,25877,60028242,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3474121,ok,sim,86,480,459,536,91
25877,25878,60029160,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471014,ok,sim,111,741,554,767,116
25878,25879,60031166,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3248291,ok,sim,77,764,761,549,132
25879,25880,60031795,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3428352,ok,sim,85,559,390,672,91
25880,25881,60034069,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3486040,ok,sim,58,460,423,464,86
25881,25882,60034102,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2972911,ok,sim,84,589,484,402,88
25882,25883,60035112,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3315885,ok,sim,98,603,475,514,116
25883,25884,60037663,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3257637,ok,sim,101,637,388,350,109
25884,25885,60040024,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3468588,ok,sim,93,837,443,563,124
25885,25886,60041230,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3483719,ok,sim,91,849,754,727,141
25886,25887,60042285,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3466775,ok,sim,80,496,344,485,90
25887,25888,60042567,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1223424,ok,sim,92,436,255,463,82
25888,25889,60043859,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3348365,ok,sim,101,829,686,523,123
25889,25890,60045686,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3276683,ok,sim,104,726,438,523,118
25890,25891,60046574,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3466454,ok,sim,82,827,435,460,96
25891,25892,60046774,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3352671,ok,sim,77,884,563,566,78
25892,25893,60053676,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3311345,ok,sim,85,759,313,541,94
25893,25894,60055719,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3487421,ok,sim,89,849,707,651,100
25894,25895,60059179,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3462099,ok,sim,73,522,367,486,104
25895,25896,60060393,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3398204,ok,sim,98,584,355,489,79
25896,25897,60060398,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3308007,ok,sim,86,695,576,501,126
25897,25898,60065898,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471021,ok,sim,113,807,596,732,133
25898,25899,60068086,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3434281,ok,sim,79,703,378,607,102
25899,25900,60069792,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3474137,ok,sim,85,716,372,551,134
25900,25901,60080680,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3238501,ok,sim,76,683,436,716,88
25901,25902,60082973,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3315006,ok,sim,99,841,437,509,103
25902,25903,60085025,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3483687,ok,sim,102,681,340,556,96
25903,25904,60088315,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3479872,ok,sim,75,643,313,564,104
25904,25905,60088523,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3292545,ok,sim,62,622,310,336,90
25905,25906,60092437,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3317933,ok,sim,109,783,477,478,85
25906,25907,60096988,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3305657,ok,sim,130,745,368,555,92
25907,25908,60113731,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3304411,ok,sim,100,611,306,541,130
25908,25909,60121039,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3228841,ok,sim,93,620,372,482,102
25909,25910,60136627,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3228846,ok,sim,76,581,381,674,120
25910,25911,60147580,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3445038,ok,sim,101,683,537,466,85
25911,25912,60162460,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3271816,ok,sim,84,681,471,435,93
25912,25913,60172558,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3482692,ok,sim,89,616,466,504,112
25913,25914,60186085,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3293485,ok,sim,85,684,415,493,93
25914,25915,60203261,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3405998,ok,sim,87,603,268,362,103
25915,25916,60204788,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1414667,ok,sim,71,570,362,498,104
25916,25917,60252997,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3316656,ok,sim,96,539,381,439,106
25917,25918,60280787,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3487505,ok,sim,96,744,467,520,124
25918,25919,606,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=606/processoClasse=CTA/decisaoData=20000330,ok,sim,95,529,355,393,85
25919,25920,60619376,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3479857,ok,sim,93,602,551,742,72
25920,25921,60619376,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3479857,ok,sim,84,840,553,679,102
25921,25922,60880963,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1403353,ok,sim,78,753,406,594,105
25922,25923,714,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/25978,ok,sim,87,452,340,352,77
25923,25924,751,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=751/processoClasse=CTA/decisaoData=20020214,ok,sim,88,512,402,391,95
25924,25925,753,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3309,ok,sim,87,457,389,517,124
25925,25926,788,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=788/processoClasse=CTA/decisaoData=20020516,ok,sim,88,495,580,693,98
25926,25927,81719,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/304205,ok,sim,79,601,413,627,112
25927,25928,845,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=845/processoClasse=CTA/decisaoData=20030401,ok,sim,90,706,453,502,109
25928,25929,848,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=848/processoClasse=CTA/decisaoData=20021217,ok,sim,102,464,308,482,74
25929,25930,865,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=865/processoClasse=CTA/decisaoData=20030508,ok,sim,94,616,395,434,145
25930,25931,879,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=879/processoClasse=CTA/decisaoData=20030626,ok,sim,77,452,428,450,119
25931,25932,882,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=882/processoClasse=CTA/decisaoData=20030626,ok,sim,87,475,272,429,50
25932,25933,884,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=884/processoClasse=CTA/decisaoData=20030624,ok,sim,90,498,317,399,115
25933,25934,894,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/312,ok,sim,99,413,287,526,80
25934,25935,897,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18788,ok,sim,69,445,469,468,99
25935,25936,898,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=898/processoClasse=CTA/decisaoData=20030805,ok,sim,71,452,352,439,95
25936,25937,900,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=900/processoClasse=CTA/decisaoData=20030807,ok,sim,87,531,377,439,82
25937,25938,904,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=904/processoClasse=CTA/decisaoData=20030807,ok,sim,92,391,502,350,98
25938,25939,909,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=909/processoClasse=CTA/decisaoData=20030902,ok,sim,67,633,380,455,118
25939,25940,915,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=915/processoClasse=CTA/decisaoData=20030812,ok,sim,74,435,322,401,72
25940,25941,918,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=918/processoClasse=CTA/decisaoData=20030821,ok,sim,81,427,435,364,119
25941,25942,919,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=919/processoClasse=CTA/decisaoData=20030902,ok,sim,70,636,500,605,87
25942,25943,920,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=920/processoClasse=CTA/decisaoData=20030819,ok,sim,79,474,314,347,113
25943,25944,921,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=921/processoClasse=CTA/decisaoData=20031007,ok,sim,82,547,500,480,149
25944,25945,924,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=924/processoClasse=CTA/decisaoData=20040401,ok,sim,113,555,438,636,104
25945,25946,934,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=934/processoClasse=CTA/decisaoData=20031209,ok,sim,102,564,345,442,106
25946,25947,943,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=943/processoClasse=CTA/decisaoData=20030916,ok,sim,66,461,344,531,143
25947,25948,953,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=953/processoClasse=CTA/decisaoData=20030930,ok,sim,92,431,343,390,101
25948,25949,959,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=959/processoClasse=CTA/decisaoData=20031014,ok,sim,82,443,342,385,123
25949,25950,960,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=960/processoClasse=CTA/decisaoData=20031014,ok,sim,88,571,384,446,84
25950,25951,971,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=971/processoClasse=CTA/decisaoData=20031106,ok,sim,80,535,428,582,108
25951,25952,973,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18871,ok,sim,89,395,424,461,136
25952,25953,981,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=981/processoClasse=CTA/decisaoData=20031204,ok,sim,87,632,452,557,108
25953,25954,984,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=984/processoClasse=CTA/decisaoData=20040330,ok,sim,83,432,368,559,88
25954,25955,987,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=987/processoClasse=CTA/decisaoData=20031218,ok,sim,74,599,330,634,78
25955,25956,991,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=991/processoClasse=CTA/decisaoData=20040316,ok,sim,85,643,484,564,101
25956,25957,994,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=994/processoClasse=CTA/decisaoData=20040219,ok,sim,111,344,318,395,96
25957,25958,10890,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=10890/processoClasse=AIM/decisaoData=19900403,ok,sim,83,628,305,473,73
25958,25959,1204,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1204/processoClasse=CTA/decisaoData=20060608,ok,sim,93,711,506,386,80
25959,25960,12232,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18052,ok,sim,93,659,526,513,118
25960,25961,12782,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12969,ok,sim,88,590,400,512,103
25961,25962,13415,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15337,ok,sim,117,675,246,560,81
25962,25963,1417,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30309,ok,sim,84,799,372,448,91
25963,25964,1423,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1423/processoClasse=CTA/decisaoData=20070801,ok,sim,105,415,353,497,88
25964,25965,1439,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1439/processoClasse=CTA/decisaoData=20070830,ok,sim,91,633,372,493,75
25965,25966,1554,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/31095,ok,sim,98,682,623,493,122
25966,25967,1678,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1678/processoClasse=CTA/decisaoData=20090407,ok,sim,92,634,325,411,87
25967,25968,1695,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1695/processoClasse=CTA/decisaoData=20091027,ok,sim,76,725,403,601,110
25968,25969,1720,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1720/processoClasse=CTA/decisaoData=20090924,ok,sim,57,392,339,392,116
25969,25970,173,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11858,ok,sim,94,340,302,393,42
25970,25971,1838,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7969,ok,sim,87,459,399,467,99
25971,25972,2,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7363,ok,sim,83,550,381,486,99
25972,25973,24,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14183,ok,sim,99,627,327,610,134
25973,25974,2767,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2767/processoClasse=PET/decisaoData=20071218,ok,sim,73,615,382,581,86
25974,25975,2797,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2797/processoClasse=PET/decisaoData=20080221,ok,sim,73,472,246,377,91
25975,25976,3,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/6196,ok,sim,73,637,324,411,112
25976,25977,410,Mandato eletivo,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8607,ok,sim,75,662,398,539,87
